GrkSortIncl	OGNT	N1904
69548	ποιεῖς	ποιεῖς;
69553	Ἀπεκρίθη	Ἀπεκρίθη
69554	Ἰησοῦς	Ἰησοῦς
69555	Ἐὰν	“Ἐὰν
69556	ἐγὼ	ἐγὼ
69557	δοξάσω	δοξάσω
69558	ἐμαυτόν	ἐμαυτόν,
69559	ἡ	ἡ
69560	δόξα	δόξα
69561	μου	μου
69562	οὐδέν	οὐδέν
69563	ἐστιν	ἐστιν·
69564	ἔστιν	ἔστιν
69565	ὁ	ὁ
69566	Πατήρ	Πατήρ
69567	μου	μου
69568	ὁ	ὁ
69569	δοξάζων	δοξάζων
69570	με	με,
69571	ὃν	ὃν
69572	ὑμεῖς	ὑμεῖς
69573	λέγετε	λέγετε
69574	ὅτι	ὅτι
69575	Θεὸς	‘Θεὸς
69576	ἡμῶν	ἡμῶν
69577	ἐστιν	ἐστιν,
69582	καὶ	καὶ
69583	οὐκ	οὐκ
69584	ἐγνώκατε	ἐγνώκατε
69585	αὐτόν	αὐτόν,
69586	ἐγὼ	ἐγὼ
69587	δὲ	δὲ
69588	οἶδα	οἶδα
69589	αὐτόν	αὐτόν.
69590	κἂν	κἂν
69591	εἴπω	εἴπω
69592	ὅτι	ὅτι
69593	οὐκ	οὐκ
69594	οἶδα	οἶδα
69595	αὐτόν	αὐτόν,
69596	ἔσομαι	ἔσομαι
69597	ὅμοιος	ὅμοιος
69598	ὑμῖν	ὑμῖν
69599	ψεύστης	ψεύστης·
69600	ἀλλὰ	ἀλλὰ
69601	οἶδα	οἶδα
69602	αὐτὸν	αὐτὸν
69603	καὶ	καὶ
69604	τὸν	τὸν
69605	λόγον	λόγον
69606	αὐτοῦ	αὐτοῦ
69607	τηρῶ	τηρῶ.
69612	Ἀβραὰμ	Ἀβραὰμ
69613	ὁ	ὁ
69614	πατὴρ	πατὴρ
69615	ὑμῶν	ὑμῶν
69616	ἠγαλλιάσατο	ἠγαλλιάσατο
69617	ἵνα	ἵνα
69618	ἴδῃ	ἴδῃ
69619	τὴν	τὴν
69620	ἡμέραν	ἡμέραν
69621	τὴν	τὴν
69622	ἐμήν	ἐμήν,
69623	καὶ	καὶ
69624	εἶδεν	εἶδεν
69625	καὶ	καὶ
69626	ἐχάρη	ἐχάρη.
69631	Εἶπον	Εἶπον*
69632	οὖν	οὖν
69633	οἱ	οἱ
69634	Ἰουδαῖοι	Ἰουδαῖοι
69635	πρὸς	πρὸς
69636	αὐτόν	αὐτόν
69637	Πεντήκοντα	“Πεντήκοντα
69638	ἔτη	ἔτη
69639	οὔπω	οὔπω
69640	ἔχεις	ἔχεις
69641	καὶ	καὶ
69642	Ἀβραὰμ	Ἀβραὰμ
69643	ἑώρακας	ἑώρακας;
69648	Εἶπεν	Εἶπεν
69649	αὐτοῖς	αὐτοῖς
69650	Ἰησοῦς	Ἰησοῦς
69651	Ἀμὴν	“Ἀμὴν
69652	ἀμὴν	ἀμὴν
69653	λέγω	λέγω
69654	ὑμῖν	ὑμῖν,
69655	πρὶν	πρὶν
69656	Ἀβραὰμ	Ἀβραὰμ
69657	γενέσθαι	γενέσθαι
69658	ἐγὼ	ἐγὼ
69659	εἰμί	εἰμί.
69664	Ἦραν	Ἦραν
69665	οὖν	οὖν
69666	λίθους	λίθους
69667	ἵνα	ἵνα
69668	βάλωσιν	βάλωσιν
69669	ἐπ᾽	ἐπ᾽
69670	αὐτόν	αὐτόν·
69671	Ἰησοῦς	Ἰησοῦς
69672	δὲ	δὲ
69673	ἐκρύβη	ἐκρύβη
69674	καὶ	καὶ
69675	ἐξῆλθεν	ἐξῆλθεν
69676	ἐκ	ἐκ
69677	τοῦ	τοῦ
69678	ἱεροῦ	ἱεροῦ.
69690	Καὶ	Καὶ
69691	παράγων	παράγων
69692	εἶδεν	εἶδεν
69693	ἄνθρωπον	ἄνθρωπον
69694	τυφλὸν	τυφλὸν
69695	ἐκ	ἐκ
69696	γενετῆς	γενετῆς.
69701	καὶ	καὶ
69702	ἠρώτησαν	ἠρώτησαν
69703	αὐτὸν	αὐτὸν
69704	οἱ	οἱ
69705	μαθηταὶ	μαθηταὶ
69706	αὐτοῦ	αὐτοῦ
69707	λέγοντες	λέγοντες
69708	Ῥαββί	“Ῥαββί,
69709	τίς	τίς
69710	ἥμαρτεν	ἥμαρτεν,
69711	οὗτος	οὗτος
69712	ἢ	ἢ
69713	οἱ	οἱ
69714	γονεῖς	γονεῖς
69715	αὐτοῦ	αὐτοῦ,
69716	ἵνα	ἵνα
69717	τυφλὸς	τυφλὸς
69718	γεννηθῇ	γεννηθῇ;
69723	Ἀπεκρίθη	Ἀπεκρίθη
69724	Ἰησοῦς	Ἰησοῦς
69725	Οὔτε	“Οὔτε
69726	οὗτος	οὗτος
69727	ἥμαρτεν	ἥμαρτεν
69728	οὔτε	οὔτε
69729	οἱ	οἱ
69730	γονεῖς	γονεῖς
69731	αὐτοῦ	αὐτοῦ,
69732	ἀλλ᾽	ἀλλ᾽
69733	ἵνα	ἵνα
69734	φανερωθῇ	φανερωθῇ
69735	τὰ	τὰ
69736	ἔργα	ἔργα
69737	τοῦ	τοῦ
69738	Θεοῦ	Θεοῦ
69739	ἐν	ἐν
69740	αὐτῷ	αὐτῷ.
69745	ἡμᾶς	ἡμᾶς
69746	δεῖ	δεῖ
69747	ἐργάζεσθαι	ἐργάζεσθαι
69748	τὰ	τὰ
69749	ἔργα	ἔργα
69750	τοῦ	τοῦ
69751	πέμψαντός	πέμψαντός
69752	με	με
69753	ἕως	ἕως
69754	ἡμέρα	ἡμέρα
69755	ἐστίν	ἐστίν·
69756	ἔρχεται	ἔρχεται
69757	νὺξ	νὺξ
69758	ὅτε	ὅτε
69759	οὐδεὶς	οὐδεὶς
69760	δύναται	δύναται
69761	ἐργάζεσθαι	ἐργάζεσθαι.
69766	ὅταν	ὅταν
69767	ἐν	ἐν
69768	τῷ	τῷ
69769	κόσμῳ	κόσμῳ
69770	ὦ	ὦ,
69771	φῶς	φῶς
69772	εἰμι	εἰμι
69773	τοῦ	τοῦ
69774	κόσμου	κόσμου.
69779	Ταῦτα	Ταῦτα
69780	εἰπὼν	εἰπὼν
69781	ἔπτυσεν	ἔπτυσεν
69782	χαμαὶ	χαμαὶ
69783	καὶ	καὶ
69784	ἐποίησεν	ἐποίησεν
69785	πηλὸν	πηλὸν
69786	ἐκ	ἐκ
69787	τοῦ	τοῦ
69788	πτύσματος	πτύσματος,
69789	καὶ	καὶ
69790	ἐπέχρισεν	ἐπέχρισεν*
69791	αὐτοῦ	αὐτοῦ
69792	τὸν	τὸν
69793	πηλὸν	πηλὸν
69794	ἐπὶ	ἐπὶ
69795	τοὺς	τοὺς
69796	ὀφθαλμούς	ὀφθαλμούς,
69801	καὶ	καὶ
69802	εἶπεν	εἶπεν
69803	αὐτῷ	αὐτῷ
69804	Ὕπαγε	“Ὕπαγε
69805	νίψαι	νίψαι
69806	εἰς	εἰς
69807	τὴν	τὴν
69808	κολυμβήθραν	κολυμβήθραν
69809	τοῦ	τοῦ
69810	Σιλωάμ	Σιλωάμ
69811	ὃ	ὃ
69812	ἑρμηνεύεται	ἑρμηνεύεται
69813	Ἀπεσταλμένος	Ἀπεσταλμένος.
69814	ἀπῆλθεν	ἀπῆλθεν
69815	οὖν	οὖν
69816	καὶ	καὶ
69817	ἐνίψατο	ἐνίψατο,
69818	καὶ	καὶ
69819	ἦλθεν	ἦλθεν
69820	βλέπων	βλέπων.
69825	Οἱ	Οἱ
69826	οὖν	οὖν
69827	γείτονες	γείτονες
69828	καὶ	καὶ
69829	οἱ	οἱ
69830	θεωροῦντες	θεωροῦντες
69831	αὐτὸν	αὐτὸν
69832	τὸ	τὸ
69833	πρότερον	πρότερον,
69834	ὅτι	ὅτι
69835	προσαίτης	προσαίτης
69836	ἦν	ἦν,
69837	ἔλεγον	ἔλεγον
69838	Οὐχ	“Οὐχ
69839	οὗτός	οὗτός
69840	ἐστιν	ἐστιν
69841	ὁ	ὁ
69842	καθήμενος	καθήμενος
69843	καὶ	καὶ
69844	προσαιτῶν	προσαιτῶν;
69849	Ἄλλοι	Ἄλλοι
69850	ἔλεγον	ἔλεγον
69851	ὅτι	ὅτι
69852	Οὗτός	“Οὗτός
69853	ἐστιν	ἐστιν·
69854	ἄλλοι	ἄλλοι
69855	ἔλεγον	ἔλεγον
69856	Οὐχί	“Οὐχί,
69857	ἀλλὰ	ἀλλὰ
69858	ὅμοιος	ὅμοιος
69859	αὐτῷ	αὐτῷ
69860	ἐστιν	ἐστιν.
69861	Ἐκεῖνος	Ἐκεῖνος
69862	ἔλεγεν	ἔλεγεν
69863	ὅτι	ὅτι
69864	Ἐγώ	“Ἐγώ
69865	εἰμι	εἰμι.
69870	Ἔλεγον	Ἔλεγον
69871	οὖν	οὖν
69872	αὐτῷ	αὐτῷ
69873	Πῶς	“Πῶς
69874	οὖν	οὖν
69875	ἠνεῴχθησάν	ἠνεῴχθησάν
69876	σου	σου
69877	οἱ	οἱ
69878	ὀφθαλμοί	ὀφθαλμοί;
69883	Ἀπεκρίθη	Ἀπεκρίθη
69884	ἐκεῖνος	ἐκεῖνος
69885	Ὁ	“Ὁ
69886	ἄνθρωπος	ἄνθρωπος
69887	ὁ	ὁ
69888	λεγόμενος	λεγόμενος
69889	Ἰησοῦς	Ἰησοῦς
69890	πηλὸν	πηλὸν
69891	ἐποίησεν	ἐποίησεν
69892	καὶ	καὶ
69893	ἐπέχρισέν	ἐπέχρισέν
69894	μου	μου
69895	τοὺς	τοὺς
69896	ὀφθαλμοὺς	ὀφθαλμοὺς
69897	καὶ	καὶ
69898	εἶπέν	εἶπέν
69899	μοι	μοι
69900	ὅτι	ὅτι
69901	Ὕπαγε	‘Ὕπαγε
69902	εἰς	εἰς
69903	τὸν	τὸν
69904	Σιλωὰμ	Σιλωὰμ
69905	καὶ	καὶ
69906	νίψαι	νίψαι·
69907	ἀπελθὼν	ἀπελθὼν
69908	οὖν	οὖν
69909	καὶ	καὶ
69910	νιψάμενος	νιψάμενος
69911	ἀνέβλεψα	ἀνέβλεψα.
69916	Καὶ	Καὶ
69917	εἶπαν	εἶπαν
69918	αὐτῷ	αὐτῷ
69919	Ποῦ	“Ποῦ
69920	ἐστιν	ἐστιν
69921	ἐκεῖνος	ἐκεῖνος;
69922	Λέγει	Λέγει
69923	Οὐκ	“Οὐκ
69924	οἶδα	οἶδα.
69929	Ἄγουσιν	Ἄγουσιν
69930	αὐτὸν	αὐτὸν
69931	πρὸς	πρὸς
69932	τοὺς	τοὺς
69933	Φαρισαίους	Φαρισαίους,
69934	τόν	τόν
69935	ποτε	ποτε
69936	τυφλόν	τυφλόν.
69941	ἦν	ἦν
69942	δὲ	δὲ
69943	σάββατον	σάββατον
69944	ἐν	ἐν
69945	ᾗ	ᾗ
69946	ἡμέρᾳ	ἡμέρᾳ
69947	τὸν	τὸν
69948	πηλὸν	πηλὸν
69949	ἐποίησεν	ἐποίησεν
69950	ὁ	ὁ
69951	Ἰησοῦς	Ἰησοῦς
69952	καὶ	καὶ
69953	ἀνέῳξεν	ἀνέῳξεν
69954	αὐτοῦ	αὐτοῦ
69955	τοὺς	τοὺς
69956	ὀφθαλμούς	ὀφθαλμούς.
69961	πάλιν	πάλιν
69962	οὖν	οὖν
69963	ἠρώτων	ἠρώτων
69964	αὐτὸν	αὐτὸν
69965	καὶ	καὶ
69966	οἱ	οἱ
69967	Φαρισαῖοι	Φαρισαῖοι
69968	πῶς	πῶς
69969	ἀνέβλεψεν	ἀνέβλεψεν.
69970	Ὁ	Ὁ
69971	δὲ	δὲ
69972	εἶπεν	εἶπεν
69973	αὐτοῖς	αὐτοῖς
69974	Πηλὸν	“Πηλὸν
69975	ἐπέθηκέν	ἐπέθηκέν
69976	μου	μου
69977	ἐπὶ	ἐπὶ
69978	τοὺς	τοὺς
69979	ὀφθαλμούς	ὀφθαλμούς,
69980	καὶ	καὶ
69981	ἐνιψάμην	ἐνιψάμην,
69982	καὶ	καὶ
69983	βλέπω	βλέπω.
69988	Ἔλεγον	Ἔλεγον
69989	οὖν	οὖν
69990	ἐκ	ἐκ
69991	τῶν	τῶν
69992	Φαρισαίων	Φαρισαίων
69993	τινές	τινές
69994	Οὐκ	“Οὐκ
69995	ἔστιν	ἔστιν
69996	οὗτος	οὗτος
69997	παρὰ	παρὰ
69998	Θεοῦ	Θεοῦ
69999	ὁ	ὁ
70000	ἄνθρωπος	ἄνθρωπος,
70001	ὅτι	ὅτι
70002	τὸ	τὸ
70003	σάββατον	σάββατον
70004	οὐ	οὐ
70005	τηρεῖ	τηρεῖ.
70006	Ἄλλοι	Ἄλλοι
70007	δὲ	＊
70008	ἔλεγον	ἔλεγον
70009	Πῶς	“Πῶς
70010	δύναται	δύναται
70011	ἄνθρωπος	ἄνθρωπος
70012	ἁμαρτωλὸς	ἁμαρτωλὸς
70013	τοιαῦτα	τοιαῦτα
70014	σημεῖα	σημεῖα
70015	ποιεῖν	ποιεῖν;
70016	Καὶ	Καὶ
70017	σχίσμα	σχίσμα
70018	ἦν	ἦν
70019	ἐν	ἐν
70020	αὐτοῖς	αὐτοῖς.
70025	λέγουσιν	λέγουσιν
70026	οὖν	οὖν
70027	τῷ	τῷ
70028	τυφλῷ	τυφλῷ
70029	πάλιν	πάλιν
70030	Τί	“Τί
70031	σὺ	σὺ
70032	λέγεις	λέγεις
70033	περὶ	περὶ
70034	αὐτοῦ	αὐτοῦ,
70035	ὅτι	ὅτι
70036	ἠνέῳξέν	ἠνέῳξέν
70037	σου	σου
70038	τοὺς	τοὺς
70039	ὀφθαλμούς	ὀφθαλμούς;
70040	Ὁ	Ὁ
70041	δὲ	δὲ
70042	εἶπεν	εἶπεν
70043	ὅτι	ὅτι
70044	Προφήτης	“Προφήτης
70045	ἐστίν	ἐστίν.
70050	Οὐκ	Οὐκ
70051	ἐπίστευσαν	ἐπίστευσαν
70052	οὖν	οὖν
70053	οἱ	οἱ
70054	Ἰουδαῖοι	Ἰουδαῖοι
70055	περὶ	περὶ
70056	αὐτοῦ	αὐτοῦ
70057	ὅτι	ὅτι
70058	ἦν	ἦν
70059	τυφλὸς	τυφλὸς
70060	καὶ	καὶ
70061	ἀνέβλεψεν	ἀνέβλεψεν,
70062	ἕως	ἕως
70063	ὅτου	ὅτου
70064	ἐφώνησαν	ἐφώνησαν
70065	τοὺς	τοὺς
70066	γονεῖς	γονεῖς
70067	αὐτοῦ	αὐτοῦ
70068	τοῦ	τοῦ
70069	ἀναβλέψαντος	ἀναβλέψαντος
70074	καὶ	καὶ
70075	ἠρώτησαν	ἠρώτησαν
70076	αὐτοὺς	αὐτοὺς
70077	λέγοντες	λέγοντες
70078	Οὗτός	“Οὗτός
70079	ἐστιν	ἐστιν
70080	ὁ	ὁ
70081	υἱὸς	υἱὸς
70082	ὑμῶν	ὑμῶν,
70083	ὃν	ὃν
70084	ὑμεῖς	ὑμεῖς
70085	λέγετε	λέγετε
70086	ὅτι	ὅτι
70087	τυφλὸς	τυφλὸς
70088	ἐγεννήθη	ἐγεννήθη;
70089	πῶς	πῶς
70090	οὖν	οὖν
70091	βλέπει	βλέπει
70092	ἄρτι	ἄρτι;
70097	Ἀπεκρίθησαν	Ἀπεκρίθησαν
70098	οὖν	οὖν
70099	οἱ	οἱ
70100	γονεῖς	γονεῖς
70101	αὐτοῦ	αὐτοῦ
70102	καὶ	καὶ
70103	εἶπαν	εἶπαν
70104	Οἴδαμεν	“Οἴδαμεν
70105	ὅτι	ὅτι
70106	οὗτός	οὗτός
70107	ἐστιν	ἐστιν
70108	ὁ	ὁ
70109	υἱὸς	υἱὸς
70110	ἡμῶν	ἡμῶν
70111	καὶ	καὶ
70112	ὅτι	ὅτι
70113	τυφλὸς	τυφλὸς
70114	ἐγεννήθη	ἐγεννήθη·
70119	πῶς	πῶς
70120	δὲ	δὲ
70121	νῦν	νῦν
70122	βλέπει	βλέπει
70123	οὐκ	οὐκ
70124	οἴδαμεν	οἴδαμεν,
70125	ἢ	ἢ
70126	τίς	τίς
70127	ἤνοιξεν	ἤνοιξεν
70128	αὐτοῦ	αὐτοῦ
70129	τοὺς	τοὺς
70130	ὀφθαλμοὺς	ὀφθαλμοὺς
70131	ἡμεῖς	ἡμεῖς
70132	οὐκ	οὐκ
70133	οἴδαμεν	οἴδαμεν·
70134	αὐτὸν	αὐτὸν
70135	ἐρωτήσατε	ἐρωτήσατε,
70136	ἡλικίαν	ἡλικίαν
70137	ἔχει	ἔχει,
70138	αὐτὸς	αὐτὸς
70139	περὶ	περὶ
70140	ἑαυτοῦ	ἑαυτοῦ
70141	λαλήσει	λαλήσει.
70146	Ταῦτα	Ταῦτα
70147	εἶπαν	εἶπαν
70148	οἱ	οἱ
70149	γονεῖς	γονεῖς
70150	αὐτοῦ	αὐτοῦ
70151	ὅτι	ὅτι
70152	ἐφοβοῦντο	ἐφοβοῦντο
70153	τοὺς	τοὺς
70154	Ἰουδαίους	Ἰουδαίους·
70155	ἤδη	ἤδη
70156	γὰρ	γὰρ
70157	συνετέθειντο	συνετέθειντο
70158	οἱ	οἱ
70159	Ἰουδαῖοι	Ἰουδαῖοι
70160	ἵνα	ἵνα
70161	ἐάν	ἐάν
70162	τις	τις
70163	αὐτὸν	αὐτὸν
70164	ὁμολογήσῃ	ὁμολογήσῃ
70165	Χριστόν	Χριστόν,
70166	ἀποσυνάγωγος	ἀποσυνάγωγος
70167	γένηται	γένηται.
70172	διὰ	διὰ
70173	τοῦτο	τοῦτο
70174	οἱ	οἱ
70175	γονεῖς	γονεῖς
70176	αὐτοῦ	αὐτοῦ
70177	εἶπαν	εἶπαν
70178	ὅτι	ὅτι
70179	Ἡλικίαν	“Ἡλικίαν
70180	ἔχει	ἔχει,
70181	αὐτὸν	αὐτὸν
70182	ἐπερωτήσατε	ἐπερωτήσατε.
70187	Ἐφώνησαν	Ἐφώνησαν
70188	οὖν	οὖν
70189	τὸν	τὸν
70190	ἄνθρωπον	ἄνθρωπον
70191	ἐκ	ἐκ
70192	δευτέρου	δευτέρου
70193	ὃς	ὃς
70194	ἦν	ἦν
70195	τυφλὸς	τυφλὸς,
70196	καὶ	καὶ
70197	εἶπαν	εἶπαν
70198	αὐτῷ	αὐτῷ
70199	Δὸς	“Δὸς
70200	δόξαν	δόξαν
70201	τῷ	τῷ
70202	Θεῷ	Θεῷ·
70203	ἡμεῖς	ἡμεῖς
70204	οἴδαμεν	οἴδαμεν
70205	ὅτι	ὅτι
70206	οὗτος	οὗτος
70207	ὁ	ὁ
70208	ἄνθρωπος	ἄνθρωπος
70209	ἁμαρτωλός	ἁμαρτωλός
70210	ἐστιν	ἐστιν.
70215	Ἀπεκρίθη	Ἀπεκρίθη
70216	οὖν	οὖν
70217	ἐκεῖνος	ἐκεῖνος
70218	Εἰ	“Εἰ
70219	ἁμαρτωλός	ἁμαρτωλός
70220	ἐστιν	ἐστιν
70221	οὐκ	οὐκ
70222	οἶδα	οἶδα·
70223	ἓν	ἓν
70224	οἶδα	οἶδα,
70225	ὅτι	ὅτι
70226	τυφλὸς	τυφλὸς
70227	ὢν	ὢν
70228	ἄρτι	ἄρτι
70229	βλέπω	βλέπω.
70234	Εἶπον	Εἶπον*
70235	οὖν	οὖν
70236	αὐτῷ	αὐτῷ
70237	Τί	“Τί
70238	ἐποίησέν	ἐποίησέν
70239	σοι	σοι;
70240	πῶς	πῶς
70241	ἤνοιξέν	ἤνοιξέν
70242	σου	σου
70243	τοὺς	τοὺς
70244	ὀφθαλμούς	ὀφθαλμούς;
70249	Ἀπεκρίθη	Ἀπεκρίθη
70250	αὐτοῖς	αὐτοῖς
70251	Εἶπον	“Εἶπον
70252	ὑμῖν	ὑμῖν
70253	ἤδη	ἤδη
70254	καὶ	καὶ
70255	οὐκ	οὐκ
70256	ἠκούσατε	ἠκούσατε·
70257	τί	τί
70258	πάλιν	πάλιν
70259	θέλετε	θέλετε
70260	ἀκούειν	ἀκούειν;
70261	μὴ	μὴ
70262	καὶ	καὶ
70263	ὑμεῖς	ὑμεῖς
70264	θέλετε	θέλετε
70265	αὐτοῦ	αὐτοῦ
70266	μαθηταὶ	μαθηταὶ
70267	γενέσθαι	γενέσθαι;
70272	Καὶ	Καὶ
70273	ἐλοιδόρησαν	ἐλοιδόρησαν
70274	αὐτὸν	αὐτὸν
70275	καὶ	καὶ
70276	εἶπον	εἶπον*
70277	Σὺ	“Σὺ
70278	μαθητὴς	μαθητὴς
70279	εἶ	εἶ
70280	ἐκείνου	ἐκείνου,
70281	ἡμεῖς	ἡμεῖς
70282	δὲ	δὲ
70283	τοῦ	τοῦ
70284	Μωϋσέως	Μωϋσέως
70285	ἐσμὲν	ἐσμὲν
70286	μαθηταί	μαθηταί·
70291	ἡμεῖς	ἡμεῖς
70292	οἴδαμεν	οἴδαμεν
70293	ὅτι	ὅτι
70294	Μωϋσεῖ	Μωϋσεῖ
70295	λελάληκεν	λελάληκεν
70296	ὁ	ὁ
70297	Θεός	Θεός,
70298	τοῦτον	τοῦτον
70299	δὲ	δὲ
70300	οὐκ	οὐκ
70301	οἴδαμεν	οἴδαμεν
70302	πόθεν	πόθεν
70303	ἐστίν	ἐστίν.
70308	Ἀπεκρίθη	Ἀπεκρίθη
70309	ὁ	ὁ
70310	ἄνθρωπος	ἄνθρωπος
70311	καὶ	καὶ
70312	εἶπεν	εἶπεν
70313	αὐτοῖς	αὐτοῖς
70314	Ἐν	“Ἐν
70315	τούτῳ	τούτῳ
70316	γὰρ	γὰρ
70317	τὸ	τὸ
70318	θαυμαστόν	θαυμαστόν
70319	ἐστιν	ἐστιν,
70320	ὅτι	ὅτι
70321	ὑμεῖς	ὑμεῖς
70322	οὐκ	οὐκ
70323	οἴδατε	οἴδατε
70324	πόθεν	πόθεν
70325	ἐστίν	ἐστίν,
70326	καὶ	καὶ
70327	ἤνοιξέν	ἤνοιξέν
70328	μου	μου
70329	τοὺς	τοὺς
70330	ὀφθαλμούς	ὀφθαλμούς.
70335	οἴδαμεν	οἴδαμεν
70336	ὅτι	ὅτι
70337	ὁ	«ὁ
70338	Θεὸς	Θεὸς» ⇔
70339	ἁμαρτωλῶν	ἁμαρτωλῶν
70340	οὐκ	οὐκ
70341	ἀκούει	ἀκούει,
70342	ἀλλ᾽	ἀλλ᾽
70343	ἐάν	ἐάν
70344	τις	τις
70345	θεοσεβὴς	θεοσεβὴς
70346	ᾖ	ᾖ
70347	καὶ	καὶ
70348	τὸ	τὸ
70349	θέλημα	θέλημα
70350	αὐτοῦ	αὐτοῦ
70351	ποιῇ	ποιῇ,
70352	τούτου	τούτου
70353	ἀκούει	ἀκούει.
70358	ἐκ	ἐκ
70359	τοῦ	τοῦ
70360	αἰῶνος	αἰῶνος
70361	οὐκ	οὐκ
70362	ἠκούσθη	ἠκούσθη
70363	ὅτι	ὅτι
70364	ἠνέῳξέν	ἠνέῳξέν
70365	τις	τις
70366	ὀφθαλμοὺς	ὀφθαλμοὺς
70367	τυφλοῦ	τυφλοῦ
70368	γεγεννημένου	γεγεννημένου·
70373	εἰ	εἰ
70374	μὴ	μὴ
70375	ἦν	ἦν
70376	οὗτος	οὗτος
70377	παρὰ	παρὰ
70378	Θεοῦ	Θεοῦ,
70379	οὐκ	οὐκ
70380	ἠδύνατο	ἠδύνατο
70381	ποιεῖν	ποιεῖν
70382	οὐδέν	οὐδέν.
70387	Ἀπεκρίθησαν	Ἀπεκρίθησαν
70388	καὶ	καὶ
70389	εἶπαν	εἶπαν
70390	αὐτῷ	αὐτῷ
70391	Ἐν	“Ἐν
70392	ἁμαρτίαις	ἁμαρτίαις
70393	σὺ	σὺ
70394	ἐγεννήθης	ἐγεννήθης
70395	ὅλος	ὅλος,
70396	καὶ	καὶ
70397	σὺ	σὺ
70398	διδάσκεις	διδάσκεις
70399	ἡμᾶς	ἡμᾶς;
70400	καὶ	καὶ
70401	ἐξέβαλον	ἐξέβαλον
70402	αὐτὸν	αὐτὸν
70403	ἔξω	ἔξω.
70408	Ἤκουσεν	Ἤκουσεν
70409	Ἰησοῦς	Ἰησοῦς
70410	ὅτι	ὅτι
70411	ἐξέβαλον	ἐξέβαλον
70412	αὐτὸν	αὐτὸν
70413	ἔξω	ἔξω,
70414	καὶ	καὶ
70415	εὑρὼν	εὑρὼν
70416	αὐτὸν	αὐτὸν
70417	εἶπεν	εἶπεν
70418	Σὺ	“Σὺ
70419	πιστεύεις	πιστεύεις
70420	εἰς	εἰς
70421	τὸν	τὸν
70422	Υἱὸν	Υἱὸν
70423	τοῦ	τοῦ
70424	ἀνθρώπου	ἀνθρώπου;”
70429	Ἀπεκρίθη	Ἀπεκρίθη
70430	ἐκεῖνος	ἐκεῖνος
70431	καὶ	καὶ
70432	εἶπεν	εἶπεν
70433	Καὶ	“Καὶ
70434	τίς	τίς
70435	ἐστιν	ἐστιν,
70436	Κύριε	Κύριε,
70437	ἵνα	ἵνα
70438	πιστεύσω	πιστεύσω
70439	εἰς	εἰς
70440	αὐτόν	αὐτόν;
70445	Εἶπεν	Εἶπεν
70446	αὐτῷ	αὐτῷ
70447	ὁ	ὁ
70448	Ἰησοῦς	Ἰησοῦς
70449	Καὶ	“Καὶ
70450	ἑώρακας	ἑώρακας
70451	αὐτὸν	αὐτὸν
70452	καὶ	καὶ
70453	ὁ	ὁ
70454	λαλῶν	λαλῶν
70455	μετὰ	μετὰ
70456	σοῦ	σοῦ
70457	ἐκεῖνός	ἐκεῖνός
70458	ἐστιν	ἐστιν.
70463	Ὁ	Ὁ
70464	δὲ	δὲ
70465	ἔφη	ἔφη
70466	Πιστεύω	“Πιστεύω,
70467	Κύριε	Κύριε·
70468	καὶ	καὶ
70469	προσεκύνησεν	προσεκύνησεν
70470	αὐτῷ	αὐτῷ.
70475	Καὶ	Καὶ
70476	εἶπεν	εἶπεν
70477	ὁ	ὁ
70478	Ἰησοῦς	Ἰησοῦς
70479	Εἰς	“Εἰς
70480	κρίμα	κρίμα
70481	ἐγὼ	ἐγὼ
70482	εἰς	εἰς
70483	τὸν	τὸν
70484	κόσμον	κόσμον
70485	τοῦτον	τοῦτον
70486	ἦλθον	ἦλθον,
70487	ἵνα	ἵνα
70488	οἱ	οἱ
