40	21	42	20	21	42	23	<reference osisRef="MAT.21.42!20-MAT.21.42!23" type="OT quotes" label="" verse="MAT 21:42" ><grk>παρὰ κυρίου ἐγένετο αὕτη</grk></reference>「OT quotes｜Old Testament quotations.」
40	21	42	24	21	42	29	<reference osisRef="MAT.21.42!24-MAT.21.42!29" type="OT quotes" label="" verse="MAT 21:42" ><grk>καὶ ἔστιν θαυμαστὴ ἐν ὀφθαλμοῖς ἡμῶν</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	24	5	22	24	23	<reference osisRef="MAT.22.24!5-MAT.22.24!23" type="OT quotes" label="" verse="MAT 22:24" ><grk>ἐάν τις ἀποθάνῃ μὴ ἔχων τέκνα ἐπιγαμβρεύσει ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα αὐτοῦ καὶ ἀναστήσει σπέρμα τῷ ἀδελφῷ αὐτοῦ</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	32	1	22	32	13	<reference osisRef="MAT.22.32!1-MAT.22.32!13" type="OT quotes" label="" verse="MAT 22:32" ><grk>ἐγώ εἰμι ὁ θεὸς ἀβραὰμ καὶ ὁ θεὸς ἰσαὰκ καὶ ὁ θεὸς ἰακώβ</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	37	5	22	37	20	<reference osisRef="MAT.22.37!5-MAT.22.37!20" type="OT quotes" label="" verse="MAT 22:37" ><grk>ἀγαπήσεις κύριον τὸν θεόν σου ἐν ὅλῃ τῇ καρδίᾳ σου καὶ ἐν ὅλῃ τῇ ψυχῇ σου</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	39	5	22	39	10	<reference osisRef="MAT.22.39!5-MAT.22.39!10" type="OT quotes" label="" verse="MAT 22:39" ><grk>ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	44	1	22	44	5	<reference osisRef="MAT.22.44!1-MAT.22.44!5" type="OT quotes" label="" verse="MAT 22:44" ><grk>εἶπεν κύριος τῷ κυρίῳ μου</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	44	6	22	44	9	<reference osisRef="MAT.22.44!6-MAT.22.44!9" type="OT quotes" label="" verse="MAT 22:44" ><grk>κάθου ἐκ δεξιῶν μου</grk></reference>「OT quotes｜Old Testament quotations.」
40	22	44	10	22	44	19	<reference osisRef="MAT.22.44!10-MAT.22.44!19" type="OT quotes" label="" verse="MAT 22:44" ><grk>ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποκάτω τῶν ποδῶν σου</grk></reference>「OT quotes｜Old Testament quotations.」
40	23	39	13	23	39	18	<reference osisRef="MAT.23.39!13-MAT.23.39!18" type="OT quotes" label="" verse="MAT 23:39" ><grk>εὐλογημένος ὁ ἐρχόμενος ἐν ὀνόματι κυρίου</grk></reference>「OT quotes｜Old Testament quotations.」
