FEATURESsort1	OGNTsort	NA27id
016498	016498	40.26.45!23
016499	016499	40.26.45!24
016500	016500	40.26.45!25
016501	016501	40.26.45!26
016502	016502	40.26.46!1
016503	016503	40.26.46!2
016504	016504	40.26.46!3
016505	016505	40.26.46!4
016506	016506	40.26.46!5
016507	016507	40.26.46!6
016508	016508	40.26.46!7
016509	016509	40.26.47!1
016510	016510	40.26.47!2
016511	016511	40.26.47!3
016512	016512	40.26.47!4
016513	016513	40.26.47!5
016514	016514	40.26.47!6
016515	016515	40.26.47!7
016516	016516	40.26.47!8
016517	016517	40.26.47!9
016518	016518	40.26.47!10
016519	016519	40.26.47!11
016520	016520	40.26.47!12
016521	016521	40.26.47!13
016522	016522	40.26.47!14
016523	016523	40.26.47!15
016524	016524	40.26.47!16
016525	016525	40.26.47!17
016526	016526	40.26.47!18
016527	016527	40.26.47!19
016528	016528	40.26.47!20
016529	016529	40.26.47!21
016530	016530	40.26.47!22
016531	016531	40.26.47!23
016532	016532	40.26.47!24
016533	016533	40.26.47!25
016534	016534	40.26.47!26
016535	016535	40.26.48!1
016536	016536	40.26.48!2
016537	016537	40.26.48!3
016538	016538	40.26.48!4
016539	016539	40.26.48!5
016540	016540	40.26.48!6
016541	016541	40.26.48!7
016542	016542	40.26.48!8
016543	016543	40.26.48!9
016544	016544	40.26.48!10
016545	016545	40.26.48!11
016546	016546	40.26.48!12
016547	016547	40.26.48!13
016548	016548	40.26.48!14
016549	016549	40.26.48!15
016550	016550	40.26.49!1
016551	016551	40.26.49!2
016552	016552	40.26.49!3
016553	016553	40.26.49!4
016554	016554	40.26.49!5
016555	016555	40.26.49!6
016556	016556	40.26.49!7
016557	016557	40.26.49!8
016558	016558	40.26.49!9
016559	016559	40.26.49!10
016560	016560	40.26.49!11
016561	016561	40.26.50!1
016562	016562	40.26.50!2
016563	016563	40.26.50!3
016564	016564	40.26.50!4
016565	016565	40.26.50!5
016566	016566	40.26.50!6
016567	016567	40.26.50!7
016568	016568	40.26.50!8
016569	016569	40.26.50!9
016570	016570	40.26.50!10
016571	016571	40.26.50!11
016572	016572	40.26.50!12
016573	016573	40.26.50!13
016574	016574	40.26.50!14
016575	016575	40.26.50!15
016576	016576	40.26.50!16
016577	016577	40.26.50!17
016578	016578	40.26.50!18
016579	016579	40.26.50!19
016580	016580	40.26.50!20
016581	016581	40.26.51!1
016582	016582	40.26.51!2
016583	016583	40.26.51!3
016584	016584	40.26.51!4
016585	016585	40.26.51!5
016586	016586	40.26.51!6
016587	016587	40.26.51!7
016588	016588	40.26.51!8
016589	016589	40.26.51!9
016590	016590	40.26.51!10
016591	016591	40.26.51!11
016592	016592	40.26.51!12
016593	016593	40.26.51!13
016594	016594	40.26.51!14
016595	016595	40.26.51!15
016596	016596	40.26.51!16
016597	016597	40.26.51!17
016598	016598	40.26.51!18
016599	016599	40.26.51!19
016600	016600	40.26.51!20
016601	016601	40.26.51!21
016602	016602	40.26.51!22
016603	016603	40.26.51!23
016604	016604	40.26.52!1
016605	016605	40.26.52!2
016606	016606	40.26.52!3
016607	016607	40.26.52!4
016608	016608	40.26.52!5
016609	016609	40.26.52!6
016610	016610	40.26.52!7
016611	016611	40.26.52!8
016612	016612	40.26.52!9
016613	016613	40.26.52!10
016614	016614	40.26.52!11
016615	016615	40.26.52!12
016616	016616	40.26.52!13
016617	016617	40.26.52!14
016618	016618	40.26.52!15
016619	016619	40.26.52!16
016620	016620	40.26.52!17
016621	016621	40.26.52!18
016622	016622	40.26.52!19
016623	016623	40.26.52!20
016624	016624	40.26.52!21
016625	016625	40.26.53!1
016626	016626	40.26.53!2
016627	016627	40.26.53!3
016628	016628	40.26.53!4
016629	016629	40.26.53!5
016630	016630	40.26.53!6
016631	016631	40.26.53!7
016632	016632	40.26.53!8
016633	016633	40.26.53!9
016634	016634	40.26.53!10
016635	016635	40.26.53!11
016636	016636	40.26.53!12
016637	016637	40.26.53!13
016638	016638	40.26.53!14
016639	016639	40.26.53!15
016640	016640	40.26.53!16
016641	016641	40.26.53!17
016642	016642	40.26.54!1
016643	016643	40.26.54!2
016644	016644	40.26.54!3
016645	016645	40.26.54!4
016646	016646	40.26.54!5
016647	016647	40.26.54!6
016648	016648	40.26.54!7
016649	016649	40.26.54!8
016650	016650	40.26.54!9
016651	016651	40.26.55!1
016652	016652	40.26.55!2
016653	016653	40.26.55!3
016654	016654	40.26.55!4
016655	016655	40.26.55!5
016656	016656	40.26.55!6
016657	016657	40.26.55!7
016658	016658	40.26.55!8
016659	016659	40.26.55!9
016660	016660	40.26.55!10
016661	016661	40.26.55!11
016662	016662	40.26.55!12
016663	016663	40.26.55!13
016664	016664	40.26.55!14
016665	016665	40.26.55!15
016666	016666	40.26.55!16
016667	016667	40.26.55!17
016668	016668	40.26.55!18
016669	016669	40.26.55!19
016670	016670	40.26.55!20
016671	016671	40.26.55!21
016672	016672	40.26.55!22
016673	016673	40.26.55!23
016674	016674	40.26.55!24
016675	016675	40.26.55!25
016676	016676	40.26.55!26
016677	016677	40.26.55!27
016678	016678	40.26.55!28
016679	016679	40.26.55!29
016680	016680	40.26.55!30
016681	016681	40.26.56!1
016682	016682	40.26.56!2
016683	016683	40.26.56!3
016684	016684	40.26.56!4
016685	016685	40.26.56!5
016686	016686	40.26.56!6
016687	016687	40.26.56!7
016688	016688	40.26.56!8
016689	016689	40.26.56!9
016690	016690	40.26.56!10
016691	016691	40.26.56!11
016692	016692	40.26.56!12
016693	016693	40.26.56!13
016694	016694	40.26.56!14
016695	016695	40.26.56!15
016696	016696	40.26.56!16
016697	016697	40.26.56!17
016698	016698	40.26.57!1
016699	016699	40.26.57!2
016700	016700	40.26.57!3
016701	016701	40.26.57!4
016702	016702	40.26.57!5
016703	016703	40.26.57!6
016704	016704	40.26.57!7
016705	016705	40.26.57!8
016706	016706	40.26.57!9
016707	016707	40.26.57!10
016708	016708	40.26.57!11
016709	016709	40.26.57!12
016710	016710	40.26.57!13
016711	016711	40.26.57!14
016712	016712	40.26.57!15
016713	016713	40.26.57!16
016714	016714	40.26.57!17
016715	016715	40.26.58!1
016716	016716	40.26.58!2
016717	016717	40.26.58!3
016718	016718	40.26.58!4
016719	016719	40.26.58!5
016720	016720	40.26.58!6
016721	016721	40.26.58!7
016722	016722	40.26.58!8
016723	016723	40.26.58!9
016724	016724	40.26.58!10
016725	016725	40.26.58!11
016726	016726	40.26.58!12
016727	016727	40.26.58!13
016728	016728	40.26.58!14
016729	016729	40.26.58!15
016730	016730	40.26.58!16
016731	016731	40.26.58!17
016732	016732	40.26.58!18
016733	016733	40.26.58!19
016734	016734	40.26.58!20
016735	016735	40.26.58!21
016736	016736	40.26.58!22
016737	016737	40.26.59!1
016738	016738	40.26.59!2
016739	016739	40.26.59!3
016740	016740	40.26.59!4
016741	016741	40.26.59!5
016742	016742	40.26.59!6
016743	016743	40.26.59!7
016744	016744	40.26.59!8
016745	016745	40.26.59!9
016746	016746	40.26.59!10
016747	016747	40.26.59!11
016748	016748	40.26.59!12
016749	016749	40.26.59!13
016750	016750	40.26.59!14
016751	016751	40.26.59!15
016752	016752	40.26.60!1
016753	016753	40.26.60!2
016754	016754	40.26.60!3
016755	016755	40.26.60!4
016756	016756	40.26.60!5
016757	016757	40.26.60!6
016758	016758	40.26.60!7
016759	016759	40.26.60!8
016760	016760	40.26.60!9
016761	016761	40.26.60!10
016762	016762	40.26.61!1
016763	016763	40.26.61!2
016764	016764	40.26.61!3
016765	016765	40.26.61!4
016766	016766	40.26.61!5
016767	016767	40.26.61!6
016768	016768	40.26.61!7
016769	016769	40.26.61!8
016770	016770	40.26.61!9
016771	016771	40.26.61!10
016772	016772	40.26.61!11
016773	016773	40.26.61!12
016774	016774	40.26.61!13
016775	016775	40.26.61!14
016776	016776	40.26.62!1
016777	016777	40.26.62!2
016778	016778	40.26.62!3
016779	016779	40.26.62!4
016780	016780	40.26.62!5
016781	016781	40.26.62!6
016782	016782	40.26.62!7
016783	016783	40.26.62!8
016784	016784	40.26.62!9
016785	016785	40.26.62!10
016786	016786	40.26.62!11
016787	016787	40.26.62!12
016788	016788	40.26.63!1
016789	016789	40.26.63!2
016790	016790	40.26.63!3
016791	016791	40.26.63!4
016792	016792	40.26.63!5
016793	016793	40.26.63!6
016794	016794	40.26.63!7
016795	016795	40.26.63!8
016796	016796	40.26.63!9
016797	016797	40.26.63!10
016798	016798	40.26.63!11
016799	016799	40.26.63!12
016800	016800	40.26.63!13
016801	016801	40.26.63!14
016802	016802	40.26.63!15
016803	016803	40.26.63!16
016804	016804	40.26.63!17
016805	016805	40.26.63!18
016806	016806	40.26.63!19
016807	016807	40.26.63!20
016808	016808	40.26.63!21
016809	016809	40.26.63!22
016810	016810	40.26.63!23
016811	016811	40.26.63!24
016812	016812	40.26.63!25
016813	016813	40.26.63!26
016814	016814	40.26.63!27
016815	016815	40.26.63!28
016816	016816	40.26.64!1
016817	016817	40.26.64!2
016818	016818	40.26.64!3
016819	016819	40.26.64!4
016820	016820	40.26.64!5
016821	016821	40.26.64!6
016822	016822	40.26.64!7
016823	016823	40.26.64!8
016824	016824	40.26.64!9
016825	016825	40.26.64!10
016826	016826	40.26.64!11
016827	016827	40.26.64!12
016828	016828	40.26.64!13
016829	016829	40.26.64!14
016830	016830	40.26.64!15
016831	016831	40.26.64!16
016832	016832	40.26.64!17
016833	016833	40.26.64!18
016834	016834	40.26.64!19
016835	016835	40.26.64!20
016836	016836	40.26.64!21
016837	016837	40.26.64!22
016838	016838	40.26.64!23
016839	016839	40.26.64!24
016840	016840	40.26.64!25
016841	016841	40.26.64!26
016842	016842	40.26.64!27
016843	016843	40.26.64!28
016844	016844	40.26.65!1
016845	016845	40.26.65!2
016846	016846	40.26.65!3
016847	016847	40.26.65!4
016848	016848	40.26.65!5
016849	016849	40.26.65!6
016850	016850	40.26.65!7
016851	016851	40.26.65!8
016852	016852	40.26.65!9
016853	016853	40.26.65!10
016854	016854	40.26.65!11
016855	016855	40.26.65!12
016856	016856	40.26.65!13
016857	016857	40.26.65!14
016858	016858	40.26.65!15
016859	016859	40.26.65!16
016860	016860	40.26.65!17
016861	016861	40.26.65!18
016862	016862	40.26.65!19
016863	016863	40.26.66!1
016864	016864	40.26.66!2
016865	016865	40.26.66!3
016866	016866	40.26.66!4
016867	016867	40.26.66!5
016868	016868	40.26.66!6
016869	016869	40.26.66!7
016870	016870	40.26.66!8
016871	016871	40.26.66!9
016872	016872	40.26.66!10
016873	016873	40.26.67!1
016874	016874	40.26.67!2
016875	016875	40.26.67!3
016876	016876	40.26.67!4
016877	016877	40.26.67!5
016878	016878	40.26.67!6
016879	016879	40.26.67!7
016880	016880	40.26.67!8
016881	016881	40.26.67!9
016882	016882	40.26.67!10
016883	016883	40.26.67!11
016884	016884	40.26.67!12
016885	016885	40.26.68!1
016886	016886	40.26.68!2
016887	016887	40.26.68!3
016888	016888	40.26.68!4
016889	016889	40.26.68!5
016890	016890	40.26.68!6
016891	016891	40.26.68!7
016892	016892	40.26.68!8
016893	016893	40.26.68!9
016894	016894	40.26.69!1
016895	016895	40.26.69!2
016896	016896	40.26.69!3
016897	016897	40.26.69!4
016898	016898	40.26.69!5
016899	016899	40.26.69!6
016900	016900	40.26.69!7
016901	016901	40.26.69!8
016902	016902	40.26.69!9
016903	016903	40.26.69!10
016904	016904	40.26.69!11
016905	016905	40.26.69!12
016906	016906	40.26.69!13
016907	016907	40.26.69!14
016908	016908	40.26.69!15
016909	016909	40.26.69!16
016910	016910	40.26.69!17
016911	016911	40.26.69!18
016912	016912	40.26.69!19
016913	016913	40.26.69!20
016914	016914	40.26.69!21
016915	016915	40.26.70!1
016916	016916	40.26.70!2
016917	016917	40.26.70!3
016918	016918	40.26.70!4
016919	016919	40.26.70!5
016920	016920	40.26.70!6
016921	016921	40.26.70!7
016922	016922	40.26.70!8
016923	016923	40.26.70!9
016924	016924	40.26.70!10
016925	016925	40.26.71!1
016926	016926	40.26.71!2
016927	016927	40.26.71!3
016928	016928	40.26.71!4
016929	016929	40.26.71!5
016930	016930	40.26.71!6
016931	016931	40.26.71!7
016932	016932	40.26.71!8
016933	016933	40.26.71!9
016934	016934	40.26.71!10
016935	016935	40.26.71!11
016936	016936	40.26.71!12
016937	016937	40.26.71!13
016938	016938	40.26.71!14
016939	016939	40.26.71!15
016940	016940	40.26.71!16
016941	016941	40.26.71!17
016942	016942	40.26.71!18
016943	016943	40.26.72!1
016944	016944	40.26.72!2
016945	016945	40.26.72!3
016946	016946	40.26.72!4
016947	016947	40.26.72!5
016948	016948	40.26.72!6
016949	016949	40.26.72!7
016950	016950	40.26.72!8
016951	016951	40.26.72!9
016952	016952	40.26.72!10
016953	016953	40.26.73!1
016954	016954	40.26.73!2
016955	016955	40.26.73!3
016956	016956	40.26.73!4
016957	016957	40.26.73!5
016958	016958	40.26.73!6
016959	016959	40.26.73!7
016960	016960	40.26.73!8
016961	016961	40.26.73!9
016962	016962	40.26.73!10
016963	016963	40.26.73!11
016964	016964	40.26.73!12
016965	016965	40.26.73!13
016966	016966	40.26.73!14
016967	016967	40.26.73!15
016968	016968	40.26.73!16
016969	016969	40.26.73!17
016970	016970	40.26.73!18
016971	016971	40.26.73!19
016972	016972	40.26.73!20
016973	016973	40.26.73!21
016974	016974	40.26.73!22
016975	016975	40.26.73!23
016976	016976	40.26.74!1
016977	016977	40.26.74!2
016978	016978	40.26.74!3
016979	016979	40.26.74!4
016980	016980	40.26.74!5
016981	016981	40.26.74!6
016982	016982	40.26.74!7
016983	016983	40.26.74!8
016984	016984	40.26.74!9
016985	016985	40.26.74!10
016986	016986	40.26.74!11
016987	016987	40.26.74!12
016988	016988	40.26.74!13
016989	016989	40.26.74!14
016990	016990	40.26.75!1
016991	016991	40.26.75!2
016992	016992	40.26.75!3
016993	016993	40.26.75!4
016994	016994	40.26.75!5
016995	016995	40.26.75!6
016996	016996	40.26.75!7
016997	016997	40.26.75!8
016998	016998	40.26.75!9
016999	016999	40.26.75!10
017000	017000	40.26.75!11
017001	017001	40.26.75!12
017002	017002	40.26.75!13
017003	017003	40.26.75!14
017004	017004	40.26.75!15
017005	017005	40.26.75!16
017006	017006	40.26.75!17
017007	017007	40.26.75!18
017008	017008	40.26.75!19
017009	017009	40.26.75!20
017010	017010	40.27.1!1
017011	017011	40.27.1!2
017012	017012	40.27.1!3
017013	017013	40.27.1!4
017014	017014	40.27.1!5
017015	017015	40.27.1!6
017016	017016	40.27.1!7
017017	017017	40.27.1!8
017018	017018	40.27.1!9
017019	017019	40.27.1!10
017020	017020	40.27.1!11
017021	017021	40.27.1!12
017022	017022	40.27.1!13
017023	017023	40.27.1!14
017024	017024	40.27.1!15
017025	017025	40.27.1!16
017026	017026	40.27.1!17
017027	017027	40.27.1!18
017028	017028	40.27.1!19
017029	017029	40.27.2!1
017030	017030	40.27.2!2
017031	017031	40.27.2!3
017032	017032	40.27.2!4
017033	017033	40.27.2!5
017034	017034	40.27.2!6
017035	017035	40.27.2!7
017036	017036	40.27.2!8
017037	017037	40.27.2!9
017038	017038	40.27.3!1
017039	017039	40.27.3!2
017040	017040	40.27.3!3
017041	017041	40.27.3!4
017042	017042	40.27.3!5
017043	017043	40.27.3!6
017044	017044	40.27.3!7
017045	017045	40.27.3!8
017046	017046	40.27.3!9
017047	017047	40.27.3!10
017048	017048	40.27.3!11
017049	017049	40.27.3!12
017050	017050	40.27.3!13
017051	017051	40.27.3!14
017052	017052	40.27.3!15
017053	017053	40.27.3!16
017054	017054	40.27.3!17
017055	017055	40.27.4!1
017056	017056	40.27.4!2
017057	017057	40.27.4!3
017058	017058	40.27.4!4
017059	017059	40.27.4!5
017060	017060	40.27.4!6
017061	017061	40.27.4!7
017062	017062	40.27.4!8
017063	017063	40.27.4!9
017064	017064	40.27.4!10
017065	017065	40.27.4!11
017066	017066	40.27.4!12
017067	017067	40.27.4!13
017068	017068	40.27.5!1
017069	017069	40.27.5!2
017070	017070	40.27.5!3
017071	017071	40.27.5!4
017072	017072	40.27.5!5
017073	017073	40.27.5!6
017074	017074	40.27.5!7
017075	017075	40.27.5!8
017076	017076	40.27.5!9
017077	017077	40.27.5!10
017078	017078	40.27.5!11
017079	017079	40.27.6!1
017080	017080	40.27.6!2
017081	017081	40.27.6!3
017082	017082	40.27.6!4
017083	017083	40.27.6!5
017084	017084	40.27.6!6
017085	017085	40.27.6!7
017086	017086	40.27.6!8
017087	017087	40.27.6!9
017088	017088	40.27.6!10
017089	017089	40.27.6!11
017090	017090	40.27.6!12
017091	017091	40.27.6!13
017092	017092	40.27.6!14
017093	017093	40.27.6!15
017094	017094	40.27.6!16
017095	017095	40.27.6!17
017096	017096	40.27.6!18
017097	017097	40.27.7!1
017098	017098	40.27.7!2
017099	017099	40.27.7!3
017100	017100	40.27.7!4
017101	017101	40.27.7!5
017102	017102	40.27.7!6
017103	017103	40.27.7!7
017104	017104	40.27.7!8
017105	017105	40.27.7!9
017106	017106	40.27.7!10
017107	017107	40.27.7!11
017108	017108	40.27.7!12
017109	017109	40.27.7!13
017110	017110	40.27.7!14
017111	017111	40.27.8!1
017112	017112	40.27.8!2
017113	017113	40.27.8!3
017114	017114	40.27.8!4
017115	017115	40.27.8!5
017116	017116	40.27.8!6
017117	017117	40.27.8!7
017118	017118	40.27.8!8
017119	017119	40.27.8!9
017120	017120	40.27.8!10
017121	017121	40.27.9!1
017122	017122	40.27.9!2
017123	017123	40.27.9!3
017124	017124	40.27.9!4
017125	017125	40.27.9!5
017126	017126	40.27.9!6
017127	017127	40.27.9!7
017128	017128	40.27.9!8
017129	017129	40.27.9!9
017130	017130	40.27.9!10
017131	017131	40.27.9!11
017132	017132	40.27.9!12
017133	017133	40.27.9!13
017134	017134	40.27.9!14
017135	017135	40.27.9!15
017136	017136	40.27.9!16
017137	017137	40.27.9!17
017138	017138	40.27.9!18
017139	017139	40.27.9!19
017140	017140	40.27.9!20
017141	017141	40.27.9!21
017142	017142	40.27.9!22
017143	017143	40.27.9!23
017144	017144	40.27.10!1
017145	017145	40.27.10!2
017146	017146	40.27.10!3
017147	017147	40.27.10!4
017148	017148	40.27.10!5
017149	017149	40.27.10!6
017150	017150	40.27.10!7
017151	017151	40.27.10!8
017152	017152	40.27.10!9
017153	017153	40.27.10!10
017154	017154	40.27.10!11
017155	017155	40.27.10!12
017156	017156	40.27.11!1
017157	017157	40.27.11!2
017158	017158	40.27.11!3
017159	017159	40.27.11!4
017160	017160	40.27.11!5
017161	017161	40.27.11!6
017162	017162	40.27.11!7
017163	017163	40.27.11!8
017164	017164	40.27.11!9
017165	017165	40.27.11!10
017166	017166	40.27.11!11
017167	017167	40.27.11!12
017168	017168	40.27.11!13
017169	017169	40.27.11!14
017170	017170	40.27.11!15
017171	017171	40.27.11!16
017172	017172	40.27.11!17
017173	017173	40.27.11!18
017174	017174	40.27.11!19
017175	017175	40.27.11!20
017176	017176	40.27.11!21
017177	017177	40.27.11!22
017178	017178	40.27.11!23
017179	017179	40.27.11!24
017180	017180	40.27.11!25
017181	017181	40.27.12!1
017182	017182	40.27.12!2
017183	017183	40.27.12!3
017184	017184	40.27.12!4
017185	017185	40.27.12!5
017186	017186	40.27.12!6
017187	017187	40.27.12!7
017188	017188	40.27.12!8
017189	017189	40.27.12!9
017190	017190	40.27.12!10
017191	017191	40.27.12!11
017192	017192	40.27.12!12
017193	017193	40.27.13!1
017194	017194	40.27.13!2
017195	017195	40.27.13!3
017196	017196	40.27.13!4
017197	017197	40.27.13!5
017198	017198	40.27.13!6
017199	017199	40.27.13!7
017200	017200	40.27.13!8
017201	017201	40.27.13!9
017202	017202	40.27.13!10
017203	017203	40.27.14!1
017204	017204	40.27.14!2
017205	017205	40.27.14!3
017206	017206	40.27.14!4
017207	017207	40.27.14!5
017208	017208	40.27.14!6
017209	017209	40.27.14!7
017210	017210	40.27.14!8
017211	017211	40.27.14!9
017212	017212	40.27.14!10
017213	017213	40.27.14!11
017214	017214	40.27.14!12
017215	017215	40.27.14!13
017216	017216	40.27.15!1
017217	017217	40.27.15!2
017218	017218	40.27.15!3
017219	017219	40.27.15!4
017220	017220	40.27.15!5
017221	017221	40.27.15!6
017222	017222	40.27.15!7
017223	017223	40.27.15!8
017224	017224	40.27.15!9
017225	017225	40.27.15!10
017226	017226	40.27.15!11
017227	017227	40.27.15!12
017228	017228	40.27.15!13
017229	017229	40.27.16!1
017230	017230	40.27.16!2
017231	017231	40.27.16!3
017232	017232	40.27.16!4
017233	017233	40.27.16!5
017234	017234	40.27.16!6
017235	017235	40.27.16!7
017236	017236	40.27.16!8
017237	017237	40.27.17!1
017238	017238	40.27.17!2
017239	017239	40.27.17!3
017240	017240	40.27.17!4
017241	017241	40.27.17!5
017242	017242	40.27.17!6
017243	017243	40.27.17!7
017244	017244	40.27.17!8
017245	017245	40.27.17!9
017246	017246	40.27.17!10
017247	017247	40.27.17!11
017248	017248	40.27.17!12
017249	017249	40.27.17!13
017250	017250	40.27.17!14
017251	017251	40.27.17!15
017252	017252	40.27.17!16
017253	017253	40.27.17!17
017254	017254	40.27.17!18
017255	017255	40.27.17!19
017256	017256	40.27.18!1
017257	017257	40.27.18!2
017258	017258	40.27.18!3
017259	017259	40.27.18!4
017260	017260	40.27.18!5
017261	017261	40.27.18!6
017262	017262	40.27.18!7
017263	017263	40.27.19!1
017264	017264	40.27.19!2
017265	017265	40.27.19!3
017266	017266	40.27.19!4
017267	017267	40.27.19!5
017268	017268	40.27.19!6
017269	017269	40.27.19!7
017270	017270	40.27.19!8
017271	017271	40.27.19!9
017272	017272	40.27.19!10
017273	017273	40.27.19!11
017274	017274	40.27.19!12
017275	017275	40.27.19!13
017276	017276	40.27.19!14
017277	017277	40.27.19!15
