OGNTsort	book	chapter	verse	〈StrongNo｜AlternateStrongNo〉
019767	41	3	11	〈G3588｜〉
019768	41	3	11	〈G169｜〉
019769	41	3	11	〈G3752｜〉
019770	41	3	11	〈G846｜〉
019771	41	3	11	〈G2334｜〉
019772	41	3	11	〈G4363｜〉
019773	41	3	11	〈G846｜〉
019774	41	3	11	〈G2532｜〉
019775	41	3	11	〈G2896｜〉
019776	41	3	11	〈G3004｜〉
019777	41	3	11	〈G3754｜〉
019778	41	3	11	〈G4771｜〉
019779	41	3	11	〈G1510｜〉
019780	41	3	11	〈G3588｜〉
019781	41	3	11	〈G5207｜〉
019782	41	3	11	〈G3588｜〉
019783	41	3	11	〈G2316｜〉
019784	41	3	12	〈G2532｜〉
019785	41	3	12	〈G4183｜〉
019786	41	3	12	〈G2008｜〉
019787	41	3	12	〈G846｜〉
019788	41	3	12	〈G2443｜〉
019789	41	3	12	〈G3361｜〉
019790	41	3	12	〈G846｜〉
019791	41	3	12	〈G5318｜〉
019792	41	3	12	〈G4160｜〉
019793	41	3	13	〈G2532｜〉
019794	41	3	13	〈G305｜〉
019795	41	3	13	〈G1519｜〉
019796	41	3	13	〈G3588｜〉
019797	41	3	13	〈G3735｜〉
019798	41	3	13	〈G2532｜〉
019799	41	3	13	〈G4341｜〉
019800	41	3	13	〈G3739｜〉
019801	41	3	13	〈G2309｜〉
019802	41	3	13	〈G846｜〉
019803	41	3	13	〈G2532｜〉
019804	41	3	13	〈G565｜〉
019805	41	3	13	〈G4314｜〉
019806	41	3	13	〈G846｜〉
019807	41	3	14	〈G2532｜〉
019808	41	3	14	〈G4160｜〉
019809	41	3	14	〈G1427｜〉
019810	41	3	14	〈G3739｜〉
019811	41	3	14	〈G2532｜〉
019812	41	3	14	〈G652｜〉
019813	41	3	14	〈G3687｜〉
019814	41	3	14	〈G2443｜〉
019815	41	3	14	〈G1510｜〉
019816	41	3	14	〈G3326｜〉
019817	41	3	14	〈G846｜〉
019818	41	3	14	〈G2532｜〉
019819	41	3	14	〈G2443｜〉
019820	41	3	14	〈G649｜〉
019821	41	3	14	〈G846｜〉
019822	41	3	14	〈G2784｜〉
019823	41	3	15	〈G2532｜〉
019824	41	3	15	〈G2192｜〉
019825	41	3	15	〈G1849｜〉
019826	41	3	15	〈G1544｜〉
019827	41	3	15	〈G3588｜〉
019828	41	3	15	〈G1140｜〉
019829	41	3	16	〈G2532｜〉
019830	41	3	16	〈G4160｜〉
019831	41	3	16	〈G3588｜〉
019832	41	3	16	〈G1427｜〉
019833	41	3	16	〈G2532｜〉
019834	41	3	16	〈G2007｜〉
019835	41	3	16	〈G3686｜〉
019836	41	3	16	〈G3588｜〉
019837	41	3	16	〈G4613｜〉
019838	41	3	16	〈G4074｜〉
019839	41	3	17	〈G2532｜〉
019840	41	3	17	〈G2385｜〉
019841	41	3	17	〈G3588｜〉
019842	41	3	17	〈G3588｜〉
019843	41	3	17	〈G2199｜〉
019844	41	3	17	〈G2532｜〉
019845	41	3	17	〈G2491｜〉
019846	41	3	17	〈G3588｜〉
019847	41	3	17	〈G80｜〉
019848	41	3	17	〈G3588｜〉
019849	41	3	17	〈G2385｜〉
019850	41	3	17	〈G2532｜〉
019851	41	3	17	〈G2007｜〉
019852	41	3	17	〈G846｜〉
019853	41	3	17	〈G3686｜〉
019854	41	3	17	〈G993｜〉
019855	41	3	17	〈G3739｜〉
019856	41	3	17	〈G1510｜〉
019857	41	3	17	〈G5207｜〉
019858	41	3	17	〈G1027｜〉
019859	41	3	18	〈G2532｜〉
019860	41	3	18	〈G406｜〉
019861	41	3	18	〈G2532｜〉
019862	41	3	18	〈G5376｜〉
019863	41	3	18	〈G2532｜〉
019864	41	3	18	〈G918｜〉
019865	41	3	18	〈G2532｜〉
019866	41	3	18	〈G3156｜〉
019867	41	3	18	〈G2532｜〉
019868	41	3	18	〈G2381｜〉
019869	41	3	18	〈G2532｜〉
019870	41	3	18	〈G2385｜〉
019871	41	3	18	〈G3588｜〉
019872	41	3	18	〈G3588｜〉
019873	41	3	18	〈G256｜〉
019874	41	3	18	〈G2532｜〉
019875	41	3	18	〈G2280｜〉
019876	41	3	18	〈G2532｜〉
019877	41	3	18	〈G4613｜〉
019878	41	3	18	〈G3588｜〉
019879	41	3	18	〈G2581｜〉
019880	41	3	19	〈G2532｜〉
019881	41	3	19	〈G2455｜〉
019882	41	3	19	〈G2469｜〉
019883	41	3	19	〈G3739｜〉
019884	41	3	19	〈G2532｜〉
019885	41	3	19	〈G3860｜〉
019886	41	3	19	〈G846｜〉
019887	41	3	20	〈G2532｜〉
019888	41	3	20	〈G2064｜〉
019889	41	3	20	〈G1519｜〉
019890	41	3	20	〈G3624｜〉
019891	41	3	20	〈G2532｜〉
019892	41	3	20	〈G4905｜〉
019893	41	3	20	〈G3825｜〉
019894	41	3	20	〈G3588｜〉
019895	41	3	20	〈G3793｜〉
019896	41	3	20	〈G5620｜〉
019897	41	3	20	〈G3361｜〉
019898	41	3	20	〈G1410｜〉
019899	41	3	20	〈G846｜〉
019900	41	3	20	〈G3366｜〉
019901	41	3	20	〈G740｜〉
019902	41	3	20	〈G5315｜〉
019903	41	3	21	〈G2532｜〉
019904	41	3	21	〈G191｜〉
019905	41	3	21	〈G3588｜〉
019906	41	3	21	〈G3844｜〉
019907	41	3	21	〈G846｜〉
019908	41	3	21	〈G1831｜〉
019909	41	3	21	〈G2902｜〉
019910	41	3	21	〈G846｜〉
019911	41	3	21	〈G3004｜G2036〉
019912	41	3	21	〈G1063｜〉
019913	41	3	21	〈G3754｜〉
019914	41	3	21	〈G1839｜〉
019915	41	3	22	〈G2532｜〉
019916	41	3	22	〈G3588｜〉
019917	41	3	22	〈G1122｜〉
019918	41	3	22	〈G3588｜〉
019919	41	3	22	〈G575｜〉
019920	41	3	22	〈G2414｜〉
019921	41	3	22	〈G2597｜〉
019922	41	3	22	〈G3004｜G2036〉
019923	41	3	22	〈G3754｜〉
019924	41	3	22	〈G954｜〉
019925	41	3	22	〈G2192｜〉
019926	41	3	22	〈G2532｜〉
019927	41	3	22	〈G3754｜〉
019928	41	3	22	〈G1722｜〉
019929	41	3	22	〈G3588｜〉
019930	41	3	22	〈G758｜〉
019931	41	3	22	〈G3588｜〉
019932	41	3	22	〈G1140｜〉
019933	41	3	22	〈G1544｜〉
019934	41	3	22	〈G3588｜〉
019935	41	3	22	〈G1140｜〉
019936	41	3	23	〈G2532｜〉
019937	41	3	23	〈G4341｜〉
019938	41	3	23	〈G846｜〉
019939	41	3	23	〈G1722｜〉
019940	41	3	23	〈G3850｜〉
019941	41	3	23	〈G3004｜G2036〉
019942	41	3	23	〈G846｜〉
019943	41	3	23	〈G4459｜〉
019944	41	3	23	〈G1410｜〉
019945	41	3	23	〈G4567｜〉
019946	41	3	23	〈G4567｜〉
019947	41	3	23	〈G1544｜〉
019948	41	3	24	〈G2532｜〉
019949	41	3	24	〈G1437｜〉
019950	41	3	24	〈G932｜〉
019951	41	3	24	〈G1909｜〉
019952	41	3	24	〈G1438｜〉
019953	41	3	24	〈G3307｜〉
019954	41	3	24	〈G3756｜〉
019955	41	3	24	〈G1410｜〉
019956	41	3	24	〈G2476｜〉
019957	41	3	24	〈G3588｜〉
019958	41	3	24	〈G932｜〉
019959	41	3	24	〈G1565｜〉
019960	41	3	25	〈G2532｜〉
019961	41	3	25	〈G1437｜〉
019962	41	3	25	〈G3614｜〉
019963	41	3	25	〈G1909｜〉
019964	41	3	25	〈G1438｜〉
019965	41	3	25	〈G3307｜〉
019966	41	3	25	〈G3756｜〉
019967	41	3	25	〈G1410｜〉
019968	41	3	25	〈G3588｜〉
019969	41	3	25	〈G3614｜〉
019970	41	3	25	〈G1565｜〉
019971	41	3	25	〈G2476｜〉
019972	41	3	26	〈G2532｜〉
019973	41	3	26	〈G1487｜〉
019974	41	3	26	〈G3588｜〉
019975	41	3	26	〈G4567｜〉
019976	41	3	26	〈G450｜〉
019977	41	3	26	〈G1909｜〉
019978	41	3	26	〈G1438｜〉
019979	41	3	26	〈G2532｜〉
019980	41	3	26	〈G3307｜〉
019981	41	3	26	〈G3756｜〉
019982	41	3	26	〈G1410｜〉
019983	41	3	26	〈G2476｜〉
019984	41	3	26	〈G235｜〉
019985	41	3	26	〈G5056｜〉
019986	41	3	26	〈G2192｜〉
019987	41	3	27	〈G235｜〉
019988	41	3	27	〈G3756｜〉
019989	41	3	27	〈G1410｜〉
019990	41	3	27	〈G3762｜〉
019991	41	3	27	〈G1519｜〉
019992	41	3	27	〈G3588｜〉
019993	41	3	27	〈G3614｜〉
019994	41	3	27	〈G3588｜〉
019995	41	3	27	〈G2478｜〉
019996	41	3	27	〈G1525｜〉
019997	41	3	27	〈G3588｜〉
019998	41	3	27	〈G4632｜〉
019999	41	3	27	〈G846｜〉
020000	41	3	27	〈G1283｜〉
020001	41	3	27	〈G1437｜〉
020002	41	3	27	〈G3361｜〉
020003	41	3	27	〈G4413｜G4412〉
020004	41	3	27	〈G3588｜〉
020005	41	3	27	〈G2478｜〉
020006	41	3	27	〈G1210｜〉
020007	41	3	27	〈G2532｜〉
020008	41	3	27	〈G5119｜〉
020009	41	3	27	〈G3588｜〉
020010	41	3	27	〈G3614｜〉
020011	41	3	27	〈G846｜〉
020012	41	3	27	〈G1283｜〉
020013	41	3	28	〈G281｜〉
020014	41	3	28	〈G3004｜〉
020015	41	3	28	〈G4771｜〉
020016	41	3	28	〈G3754｜〉
020017	41	3	28	〈G3956｜〉
020018	41	3	28	〈G863｜〉
020019	41	3	28	〈G3588｜〉
020020	41	3	28	〈G5207｜〉
020021	41	3	28	〈G3588｜〉
020022	41	3	28	〈G444｜〉
020023	41	3	28	〈G3588｜〉
020024	41	3	28	〈G265｜〉
020025	41	3	28	〈G2532｜〉
020026	41	3	28	〈G3588｜〉
020027	41	3	28	〈G988｜〉
020028	41	3	28	〈G3745｜〉
020029	41	3	28	〈G1437｜〉
020030	41	3	28	〈G987｜〉
020031	41	3	29	〈G3739｜〉
020032	41	3	29	〈G1161｜〉
020033	41	3	29	〈G302｜〉
020034	41	3	29	〈G987｜〉
020035	41	3	29	〈G1519｜〉
020036	41	3	29	〈G3588｜〉
020037	41	3	29	〈G4151｜〉
020038	41	3	29	〈G3588｜〉
020039	41	3	29	〈G40｜〉
020040	41	3	29	〈G3756｜〉
020041	41	3	29	〈G2192｜〉
020042	41	3	29	〈G859｜〉
020043	41	3	29	〈G1519｜〉
020044	41	3	29	〈G3588｜〉
020045	41	3	29	〈G165｜〉
020046	41	3	29	〈G235｜〉
020047	41	3	29	〈G1777｜〉
020048	41	3	29	〈G1510｜〉
020049	41	3	29	〈G166｜〉
020050	41	3	29	〈G265｜〉
020051	41	3	30	〈G3754｜〉
020052	41	3	30	〈G3004｜G2036〉
020053	41	3	30	〈G4151｜〉
020054	41	3	30	〈G169｜〉
020055	41	3	30	〈G2192｜〉
020056	41	3	31	〈G2532｜〉
020057	41	3	31	〈G2064｜〉
020058	41	3	31	〈G3588｜〉
020059	41	3	31	〈G3384｜〉
020060	41	3	31	〈G846｜〉
020061	41	3	31	〈G2532｜〉
020062	41	3	31	〈G3588｜〉
020063	41	3	31	〈G80｜〉
020064	41	3	31	〈G846｜〉
020065	41	3	31	〈G2532｜〉
020066	41	3	31	〈G1854｜〉
020067	41	3	31	〈G4739｜〉
020068	41	3	31	〈G649｜〉
020069	41	3	31	〈G4314｜〉
020070	41	3	31	〈G846｜〉
020071	41	3	31	〈G2564｜〉
020072	41	3	31	〈G846｜〉
020073	41	3	32	〈G2532｜〉
020074	41	3	32	〈G2521｜〉
020075	41	3	32	〈G4012｜〉
020076	41	3	32	〈G846｜〉
020077	41	3	32	〈G3793｜〉
020078	41	3	32	〈G2532｜〉
020079	41	3	32	〈G3004｜〉
020080	41	3	32	〈G846｜〉
020081	41	3	32	〈G2400｜〉
020082	41	3	32	〈G3588｜〉
020083	41	3	32	〈G3384｜〉
020084	41	3	32	〈G4771｜〉
020085	41	3	32	〈G2532｜〉
020086	41	3	32	〈G3588｜〉
020087	41	3	32	〈G80｜〉
020088	41	3	32	〈G4771｜〉
020089	41	3	32	〈G2532｜〉
020090	41	3	32	〈G3588｜〉
020091	41	3	32	〈G79｜〉
020092	41	3	32	〈G4771｜〉
020093	41	3	32	〈G1854｜〉
020094	41	3	32	〈G2212｜〉
020095	41	3	32	〈G4771｜〉
020096	41	3	33	〈G2532｜〉
020097	41	3	33	〈G611｜〉
020098	41	3	33	〈G846｜〉
020099	41	3	33	〈G3004｜〉
020100	41	3	33	〈G5101｜〉
020101	41	3	33	〈G1510｜〉
020102	41	3	33	〈G3588｜〉
020103	41	3	33	〈G3384｜〉
020104	41	3	33	〈G1473｜〉
020105	41	3	33	〈G2532｜〉
020106	41	3	33	〈G3588｜〉
020107	41	3	33	〈G80｜〉
020108	41	3	33	〈G1473｜〉
020109	41	3	34	〈G2532｜〉
020110	41	3	34	〈G4017｜〉
020111	41	3	34	〈G3588｜〉
020112	41	3	34	〈G4012｜〉
020113	41	3	34	〈G846｜〉
020114	41	3	34	〈G2945｜〉
020115	41	3	34	〈G2521｜〉
020116	41	3	34	〈G3004｜〉
020117	41	3	34	〈G2396｜G2400〉
020118	41	3	34	〈G3588｜〉
020119	41	3	34	〈G3384｜〉
020120	41	3	34	〈G1473｜〉
020121	41	3	34	〈G2532｜〉
020122	41	3	34	〈G3588｜〉
020123	41	3	34	〈G80｜〉
020124	41	3	34	〈G1473｜〉
020125	41	3	35	〈G3739｜〉
020126	41	3	35	〈G1063｜〉
020127	41	3	35	〈G302｜〉
020128	41	3	35	〈G4160｜〉
020129	41	3	35	〈G3588｜〉
020130	41	3	35	〈G2307｜〉
020131	41	3	35	〈G3588｜〉
020132	41	3	35	〈G2316｜〉
020133	41	3	35	〈G3778｜〉
020134	41	3	35	〈G80｜〉
020135	41	3	35	〈G1473｜〉
020136	41	3	35	〈G2532｜〉
020137	41	3	35	〈G79｜〉
020138	41	3	35	〈G2532｜〉
020139	41	3	35	〈G3384｜〉
020140	41	3	35	〈G1510｜〉
020141	41	4	1	〈G2532｜〉
020142	41	4	1	〈G3825｜〉
020143	41	4	1	〈G757｜G756〉
020144	41	4	1	〈G1321｜〉
020145	41	4	1	〈G3844｜〉
020146	41	4	1	〈G3588｜〉
020147	41	4	1	〈G2281｜〉
020148	41	4	1	〈G2532｜〉
020149	41	4	1	〈G4863｜〉
020150	41	4	1	〈G4314｜〉
020151	41	4	1	〈G846｜〉
020152	41	4	1	〈G3793｜〉
020153	41	4	1	〈G4118｜〉
020154	41	4	1	〈G5620｜〉
020155	41	4	1	〈G846｜〉
020156	41	4	1	〈G1519｜〉
020157	41	4	1	〈G4143｜〉
020158	41	4	1	〈G1684｜〉
020159	41	4	1	〈G2521｜〉
020160	41	4	1	〈G1722｜〉
020161	41	4	1	〈G3588｜〉
020162	41	4	1	〈G2281｜〉
020163	41	4	1	〈G2532｜〉
020164	41	4	1	〈G3956｜〉
020165	41	4	1	〈G3588｜〉
020166	41	4	1	〈G3793｜〉
020167	41	4	1	〈G4314｜〉
020168	41	4	1	〈G3588｜〉
020169	41	4	1	〈G2281｜〉
020170	41	4	1	〈G1909｜〉
020171	41	4	1	〈G3588｜〉
020172	41	4	1	〈G1093｜〉
020173	41	4	1	〈G1510｜〉
020174	41	4	2	〈G2532｜〉
020175	41	4	2	〈G1321｜〉
020176	41	4	2	〈G846｜〉
020177	41	4	2	〈G1722｜〉
020178	41	4	2	〈G3850｜〉
020179	41	4	2	〈G4183｜〉
020180	41	4	2	〈G2532｜〉
020181	41	4	2	〈G3004｜G2036〉
020182	41	4	2	〈G846｜〉
020183	41	4	2	〈G1722｜〉
020184	41	4	2	〈G3588｜〉
020185	41	4	2	〈G1322｜〉
020186	41	4	2	〈G846｜〉
020187	41	4	3	〈G191｜〉
020188	41	4	3	〈G2400｜〉
020189	41	4	3	〈G1831｜〉
020190	41	4	3	〈G3588｜〉
020191	41	4	3	〈G4687｜〉
020192	41	4	3	〈G4687｜〉
020193	41	4	4	〈G2532｜〉
020194	41	4	4	〈G1096｜〉
020195	41	4	4	〈G1722｜〉
020196	41	4	4	〈G3588｜〉
020197	41	4	4	〈G4687｜〉
020198	41	4	4	〈G3739｜〉
020199	41	4	4	〈G3303｜〉
020200	41	4	4	〈G4098｜〉
020201	41	4	4	〈G3844｜〉
020202	41	4	4	〈G3588｜〉
020203	41	4	4	〈G3598｜〉
020204	41	4	4	〈G2532｜〉
020205	41	4	4	〈G2064｜〉
020206	41	4	4	〈G3588｜〉
020207	41	4	4	〈G4071｜〉
020208	41	4	4	〈G2532｜〉
020209	41	4	4	〈G2719｜〉
020210	41	4	4	〈G846｜〉
020211	41	4	5	〈G2532｜〉
020212	41	4	5	〈G243｜〉
020213	41	4	5	〈G4098｜〉
020214	41	4	5	〈G1909｜〉
020215	41	4	5	〈G3588｜〉
020216	41	4	5	〈G4075｜〉
020217	41	4	5	〈G3699｜〉
020218	41	4	5	〈G3756｜〉
020219	41	4	5	〈G2192｜〉
020220	41	4	5	〈G1093｜〉
020221	41	4	5	〈G4183｜〉
020222	41	4	5	〈G2532｜〉
020223	41	4	5	〈G2112｜〉
020224	41	4	5	〈G1816｜〉
020225	41	4	5	〈G1223｜〉
020226	41	4	5	〈G3588｜〉
020227	41	4	5	〈G3361｜〉
020228	41	4	5	〈G2192｜〉
020229	41	4	5	〈G899｜〉
020230	41	4	5	〈G1093｜〉
020231	41	4	6	〈G2532｜〉
020232	41	4	6	〈G3753｜〉
020233	41	4	6	〈G393｜〉
020234	41	4	6	〈G3588｜〉
020235	41	4	6	〈G2246｜〉
020236	41	4	6	〈G2739｜〉
020237	41	4	6	〈G2532｜〉
020238	41	4	6	〈G1223｜〉
020239	41	4	6	〈G3588｜〉
020240	41	4	6	〈G3361｜〉
020241	41	4	6	〈G2192｜〉
020242	41	4	6	〈G4491｜〉
020243	41	4	6	〈G3583｜〉
020244	41	4	7	〈G2532｜〉
020245	41	4	7	〈G243｜〉
020246	41	4	7	〈G4098｜〉
020247	41	4	7	〈G1519｜〉
020248	41	4	7	〈G3588｜〉
020249	41	4	7	〈G173｜〉
020250	41	4	7	〈G2532｜〉
020251	41	4	7	〈G305｜〉
020252	41	4	7	〈G3588｜〉
020253	41	4	7	〈G173｜〉
020254	41	4	7	〈G2532｜〉
020255	41	4	7	〈G4846｜〉
020256	41	4	7	〈G846｜〉
020257	41	4	7	〈G2532｜〉
020258	41	4	7	〈G2590｜〉
020259	41	4	7	〈G3756｜〉
020260	41	4	7	〈G1325｜〉
020261	41	4	8	〈G2532｜〉
020262	41	4	8	〈G243｜〉
020263	41	4	8	〈G4098｜〉
020264	41	4	8	〈G1519｜〉
020265	41	4	8	〈G3588｜〉
020266	41	4	8	〈G1093｜〉
020267	41	4	8	〈G3588｜〉
020268	41	4	8	〈G2570｜〉
020269	41	4	8	〈G2532｜〉
020270	41	4	8	〈G1325｜〉
020271	41	4	8	〈G2590｜〉
020272	41	4	8	〈G305｜〉
020273	41	4	8	〈G2532｜〉
020274	41	4	8	〈G837｜〉
020275	41	4	8	〈G2532｜〉
020276	41	4	8	〈G5342｜〉
020277	41	4	8	〈G1520｜〉
020278	41	4	8	〈G5144｜〉
020279	41	4	8	〈G2532｜〉
020280	41	4	8	〈G1520｜〉
020281	41	4	8	〈G1835｜〉
020282	41	4	8	〈G2532｜〉
020283	41	4	8	〈G1520｜〉
020284	41	4	8	〈G1540｜〉
020285	41	4	9	〈G2532｜〉
020286	41	4	9	〈G3004｜G2036〉
020287	41	4	9	〈G3739｜〉
020288	41	4	9	〈G2192｜〉
020289	41	4	9	〈G3775｜〉
020290	41	4	9	〈G191｜〉
020291	41	4	9	〈G191｜〉
020292	41	4	10	〈G2532｜〉
020293	41	4	10	〈G3753｜〉
020294	41	4	10	〈G1096｜〉
020295	41	4	10	〈G2596｜〉
020296	41	4	10	〈G3441｜〉
020297	41	4	10	〈G2065｜〉
020298	41	4	10	〈G846｜〉
020299	41	4	10	〈G3588｜〉
020300	41	4	10	〈G4012｜〉
020301	41	4	10	〈G846｜〉
020302	41	4	10	〈G4862｜〉
020303	41	4	10	〈G3588｜〉
020304	41	4	10	〈G1427｜〉
020305	41	4	10	〈G3588｜〉
020306	41	4	10	〈G3850｜〉
020307	41	4	11	〈G2532｜〉
020308	41	4	11	〈G3004｜G2036〉
020309	41	4	11	〈G846｜〉
020310	41	4	11	〈G4771｜〉
020311	41	4	11	〈G3588｜〉
020312	41	4	11	〈G3466｜〉
020313	41	4	11	〈G1325｜〉
020314	41	4	11	〈G3588｜〉
020315	41	4	11	〈G932｜〉
020316	41	4	11	〈G3588｜〉
020317	41	4	11	〈G2316｜〉
020318	41	4	11	〈G1565｜〉
020319	41	4	11	〈G1161｜〉
020320	41	4	11	〈G3588｜〉
020321	41	4	11	〈G1854｜〉
020322	41	4	11	〈G1722｜〉
020323	41	4	11	〈G3850｜〉
020324	41	4	11	〈G3588｜〉
020325	41	4	11	〈G3956｜〉
020326	41	4	11	〈G1096｜〉
020327	41	4	12	〈G2443｜〉
020328	41	4	12	〈G991｜〉
020329	41	4	12	〈G991｜〉
020330	41	4	12	〈G2532｜〉
020331	41	4	12	〈G3361｜〉
020332	41	4	12	〈G1492｜G3708〉
020333	41	4	12	〈G2532｜〉
020334	41	4	12	〈G191｜〉
020335	41	4	12	〈G191｜〉
020336	41	4	12	〈G2532｜〉
020337	41	4	12	〈G3361｜〉
020338	41	4	12	〈G4920｜〉
020339	41	4	12	〈G3379｜〉
020340	41	4	12	〈G1994｜〉
020341	41	4	12	〈G2532｜〉
020342	41	4	12	〈G863｜〉
020343	41	4	12	〈G846｜〉
020344	41	4	13	〈G2532｜〉
020345	41	4	13	〈G3004｜〉
020346	41	4	13	〈G846｜〉
020347	41	4	13	〈G3756｜〉
020348	41	4	13	〈G1492｜〉
020349	41	4	13	〈G3588｜〉
020350	41	4	13	〈G3850｜〉
020351	41	4	13	〈G3778｜〉
020352	41	4	13	〈G2532｜〉
020353	41	4	13	〈G4459｜〉
020354	41	4	13	〈G3956｜〉
020355	41	4	13	〈G3588｜〉
020356	41	4	13	〈G3850｜〉
020357	41	4	13	〈G1097｜〉
020358	41	4	14	〈G3588｜〉
020359	41	4	14	〈G4687｜〉
020360	41	4	14	〈G3588｜〉
020361	41	4	14	〈G3056｜〉
020362	41	4	14	〈G4687｜〉
020363	41	4	15	〈G3778｜〉
020364	41	4	15	〈G1161｜〉
020365	41	4	15	〈G1510｜〉
020366	41	4	15	〈G3588｜〉
020367	41	4	15	〈G3844｜〉
020368	41	4	15	〈G3588｜〉
020369	41	4	15	〈G3598｜〉
020370	41	4	15	〈G3699｜〉
020371	41	4	15	〈G4687｜〉
020372	41	4	15	〈G3588｜〉
020373	41	4	15	〈G3056｜〉
020374	41	4	15	〈G2532｜〉
020375	41	4	15	〈G3752｜〉
020376	41	4	15	〈G191｜〉
020377	41	4	15	〈G2112｜〉
020378	41	4	15	〈G2064｜〉
020379	41	4	15	〈G3588｜〉
020380	41	4	15	〈G4567｜〉
020381	41	4	15	〈G2532｜〉
020382	41	4	15	〈G142｜〉
020383	41	4	15	〈G3588｜〉
020384	41	4	15	〈G3056｜〉
020385	41	4	15	〈G3588｜〉
020386	41	4	15	〈G4687｜〉
020387	41	4	15	〈G1519｜〉
020388	41	4	15	〈G846｜〉
020389	41	4	16	〈G2532｜〉
020390	41	4	16	〈G3778｜〉
020391	41	4	16	〈G1510｜〉
020392	41	4	16	〈G3588｜〉
020393	41	4	16	〈G1909｜〉
020394	41	4	16	〈G3588｜〉
020395	41	4	16	〈G4075｜〉
020396	41	4	16	〈G4687｜〉
020397	41	4	16	〈G3739｜〉
020398	41	4	16	〈G3752｜〉
020399	41	4	16	〈G191｜〉
020400	41	4	16	〈G3588｜〉
020401	41	4	16	〈G3056｜〉
020402	41	4	16	〈G2112｜〉
020403	41	4	16	〈G3326｜〉
020404	41	4	16	〈G5479｜〉
020405	41	4	16	〈G2983｜〉
020406	41	4	16	〈G846｜〉
020407	41	4	17	〈G2532｜〉
020408	41	4	17	〈G3756｜〉
020409	41	4	17	〈G2192｜〉
020410	41	4	17	〈G4491｜〉
020411	41	4	17	〈G1722｜〉
020412	41	4	17	〈G1438｜〉
020413	41	4	17	〈G235｜〉
020414	41	4	17	〈G4340｜〉
020415	41	4	17	〈G1510｜〉
020416	41	4	17	〈G1534｜〉
020417	41	4	17	〈G1096｜〉
020418	41	4	17	〈G2347｜〉
020419	41	4	17	〈G2228｜〉
020420	41	4	17	〈G1375｜〉
020421	41	4	17	〈G1223｜〉
020422	41	4	17	〈G3588｜〉
020423	41	4	17	〈G3056｜〉
020424	41	4	17	〈G2112｜〉
020425	41	4	17	〈G4624｜〉
020426	41	4	18	〈G2532｜〉
020427	41	4	18	〈G243｜〉
020428	41	4	18	〈G1510｜〉
020429	41	4	18	〈G3588｜〉
020430	41	4	18	〈G1519｜〉
020431	41	4	18	〈G3588｜〉
020432	41	4	18	〈G173｜〉
020433	41	4	18	〈G4687｜〉
020434	41	4	18	〈G3778｜〉
020435	41	4	18	〈G1510｜〉
020436	41	4	18	〈G3588｜〉
020437	41	4	18	〈G3588｜〉
020438	41	4	18	〈G3056｜〉
020439	41	4	18	〈G191｜〉
020440	41	4	19	〈G2532｜〉
020441	41	4	19	〈G3588｜〉
020442	41	4	19	〈G3308｜〉
020443	41	4	19	〈G3588｜〉
020444	41	4	19	〈G165｜〉
020445	41	4	19	〈G2532｜〉
020446	41	4	19	〈G3588｜〉
020447	41	4	19	〈G539｜〉
020448	41	4	19	〈G3588｜〉
020449	41	4	19	〈G4149｜〉
020450	41	4	19	〈G2532｜〉
020451	41	4	19	〈G3588｜〉
020452	41	4	19	〈G4012｜〉
020453	41	4	19	〈G3588｜〉
020454	41	4	19	〈G3062｜〉
020455	41	4	19	〈G1939｜〉
020456	41	4	19	〈G1531｜〉
020457	41	4	19	〈G4846｜〉
020458	41	4	19	〈G3588｜〉
020459	41	4	19	〈G3056｜〉
020460	41	4	19	〈G2532｜〉
020461	41	4	19	〈G175｜〉
020462	41	4	19	〈G1096｜〉
020463	41	4	20	〈G2532｜〉
020464	41	4	20	〈G1565｜〉
020465	41	4	20	〈G1510｜〉
020466	41	4	20	〈G3588｜〉
020467	41	4	20	〈G1909｜〉
020468	41	4	20	〈G3588｜〉
020469	41	4	20	〈G1093｜〉
020470	41	4	20	〈G3588｜〉
020471	41	4	20	〈G2570｜〉
020472	41	4	20	〈G4687｜〉
020473	41	4	20	〈G3748｜〉
020474	41	4	20	〈G191｜〉
020475	41	4	20	〈G3588｜〉
020476	41	4	20	〈G3056｜〉
020477	41	4	20	〈G2532｜〉
020478	41	4	20	〈G3858｜〉
020479	41	4	20	〈G2532｜〉
020480	41	4	20	〈G2592｜〉
020481	41	4	20	〈G1520｜〉
020482	41	4	20	〈G5144｜〉
020483	41	4	20	〈G2532｜〉
020484	41	4	20	〈G1520｜〉
020485	41	4	20	〈G1835｜〉
020486	41	4	20	〈G2532｜〉
020487	41	4	20	〈G1520｜〉
020488	41	4	20	〈G1540｜〉
020489	41	4	21	〈G2532｜〉
020490	41	4	21	〈G3004｜G2036〉
020491	41	4	21	〈G846｜〉
020492	41	4	21	〈G3385｜〉
020493	41	4	21	〈G2064｜〉
020494	41	4	21	〈G3588｜〉
020495	41	4	21	〈G3088｜〉
020496	41	4	21	〈G2443｜〉
020497	41	4	21	〈G5259｜〉
020498	41	4	21	〈G3588｜〉
020499	41	4	21	〈G3426｜〉
020500	41	4	21	〈G5087｜〉
020501	41	4	21	〈G2228｜〉
020502	41	4	21	〈G5259｜〉
020503	41	4	21	〈G3588｜〉
020504	41	4	21	〈G2825｜〉
020505	41	4	21	〈G3780｜G3756〉
