FEATURESsort1	OGNTsort	OpenTextWord_KEY
035368	035368	42.7.37.w13
035369	035369	42.7.37.w14
035370	035370	42.7.37.w15
035371	035371	42.7.37.w16
035372	035372	42.7.37.w17
035373	035373	42.7.37.w18
035374	035374	42.7.37.w19
035375	035375	42.7.37.w20
035376	035376	42.7.37.w21
035377	035377	42.7.38.w1
035378	035378	42.7.38.w2
035379	035379	42.7.38.w3
035380	035380	42.7.38.w4
035381	035381	42.7.38.w5
035382	035382	42.7.38.w6
035383	035383	42.7.38.w7
035384	035384	42.7.38.w8
035385	035385	42.7.38.w9
035386	035386	42.7.38.w10
035387	035387	42.7.38.w11
035388	035388	42.7.38.w12
035389	035389	42.7.38.w13
035390	035390	42.7.38.w14
035391	035391	42.7.38.w15
035392	035392	42.7.38.w16
035393	035393	42.7.38.w17
035394	035394	42.7.38.w18
035395	035395	42.7.38.w19
035396	035396	42.7.38.w20
035397	035397	42.7.38.w21
035398	035398	42.7.38.w22
035399	035399	42.7.38.w23
035400	035400	42.7.38.w24
035401	035401	42.7.38.w25
035402	035402	42.7.38.w26
035403	035403	42.7.38.w27
035404	035404	42.7.38.w28
035405	035405	42.7.38.w29
035406	035406	42.7.38.w30
035407	035407	42.7.38.w31
035408	035408	42.7.39.w1
035409	035409	42.7.39.w2
035410	035410	42.7.39.w3
035411	035411	42.7.39.w4
035412	035412	42.7.39.w5
035413	035413	42.7.39.w6
035414	035414	42.7.39.w7
035415	035415	42.7.39.w8
035416	035416	42.7.39.w9
035417	035417	42.7.39.w10
035418	035418	42.7.39.w11
035419	035419	42.7.39.w12
035420	035420	42.7.39.w13
035421	035421	42.7.39.w14
035422	035422	42.7.39.w15
035423	035423	42.7.39.w16
035424	035424	42.7.39.w17
035425	035425	42.7.39.w18
035426	035426	42.7.39.w19
035427	035427	42.7.39.w20
035428	035428	42.7.39.w21
035429	035429	42.7.39.w22
035430	035430	42.7.39.w23
035431	035431	42.7.39.w24
035432	035432	42.7.39.w25
035433	035433	42.7.39.w26
035434	035434	42.7.39.w27
035435	035435	42.7.39.w28
035436	035436	42.7.40.w1
035437	035437	42.7.40.w2
035438	035438	42.7.40.w3
035439	035439	42.7.40.w4
035440	035440	42.7.40.w5
035441	035441	42.7.40.w6
035442	035442	42.7.40.w7
035443	035443	42.7.40.w8
035444	035444	42.7.40.w9
035445	035445	42.7.40.w10
035446	035446	42.7.40.w11
035447	035447	42.7.40.w12
035448	035448	42.7.40.w13
035449	035449	42.7.40.w14
035450	035450	42.7.40.w15
035451	035451	42.7.40.w16
035452	035452	42.7.40.w17
035453	035453	42.7.41.w1
035454	035454	42.7.41.w2
035455	035455	42.7.41.w3
035456	035456	42.7.41.w4
035457	035457	42.7.41.w5
035458	035458	42.7.41.w6
035459	035459	42.7.41.w7
035460	035460	42.7.41.w8
035461	035461	42.7.41.w9
035462	035462	42.7.41.w10
035463	035463	42.7.41.w11
035464	035464	42.7.41.w12
035465	035465	42.7.41.w13
035466	035466	42.7.41.w14
035467	035467	42.7.42.w1
035468	035468	42.7.42.w2
035469	035469	42.7.42.w3
035470	035470	42.7.42.w4
035471	035471	42.7.42.w5
035472	035472	42.7.42.w6
035473	035473	42.7.42.w7
035474	035474	42.7.42.w8
035475	035475	42.7.42.w9
035476	035476	42.7.42.w10
035477	035477	42.7.42.w11
035478	035478	42.7.42.w12
035479	035479	42.7.43.w1
035480	035480	42.7.43.w2
035481	035481	42.7.43.w3
035482	035482	42.7.43.w4
035483	035483	42.7.43.w5
035484	035484	42.7.43.w6
035485	035485	42.7.43.w7
035486	035486	42.7.43.w8
035487	035487	42.7.43.w9
035488	035488	42.7.43.w10
035489	035489	42.7.43.w11
035490	035490	42.7.43.w12
035491	035491	42.7.43.w13
035492	035492	42.7.43.w14
035493	035493	42.7.43.w15
035494	035494	42.7.44.w1
035495	035495	42.7.44.w2
035496	035496	42.7.44.w3
035497	035497	42.7.44.w4
035498	035498	42.7.44.w5
035499	035499	42.7.44.w6
035500	035500	42.7.44.w7
035501	035501	42.7.44.w8
035502	035502	42.7.44.w9
035503	035503	42.7.44.w10
035504	035504	42.7.44.w11
035505	035505	42.7.44.w12
035506	035506	42.7.44.w13
035507	035507	42.7.44.w14
035508	035508	42.7.44.w15
035509	035509	42.7.44.w16
035510	035510	42.7.44.w17
035511	035511	42.7.44.w18
035512	035512	42.7.44.w19
035513	035513	42.7.44.w20
035514	035514	42.7.44.w21
035515	035515	42.7.44.w22
035516	035516	42.7.44.w23
035517	035517	42.7.44.w24
035518	035518	42.7.44.w25
035519	035519	42.7.44.w26
035520	035520	42.7.44.w27
035521	035521	42.7.44.w28
035522	035522	42.7.44.w29
035523	035523	42.7.44.w30
035524	035524	42.7.44.w31
035525	035525	42.7.44.w32
035526	035526	42.7.44.w33
035527	035527	42.7.44.w34
035528	035528	42.7.44.w35
035529	035529	42.7.44.w36
035530	035530	42.7.45.w1
035531	035531	42.7.45.w2
035532	035532	42.7.45.w3
035533	035533	42.7.45.w4
035534	035534	42.7.45.w5
035535	035535	42.7.45.w6
035536	035536	42.7.45.w7
035537	035537	42.7.45.w8
035538	035538	42.7.45.w9
035539	035539	42.7.45.w10
035540	035540	42.7.45.w11
035541	035541	42.7.45.w12
035542	035542	42.7.45.w13
035543	035543	42.7.45.w14
035544	035544	42.7.45.w15
035545	035545	42.7.46.w1
035546	035546	42.7.46.w2
035547	035547	42.7.46.w3
035548	035548	42.7.46.w4
035549	035549	42.7.46.w5
035550	035550	42.7.46.w6
035551	035551	42.7.46.w7
035552	035552	42.7.46.w8
035553	035553	42.7.46.w9
035554	035554	42.7.46.w10
035555	035555	42.7.46.w11
035556	035556	42.7.46.w12
035557	035557	42.7.46.w13
035558	035558	42.7.47.w1
035559	035559	42.7.47.w2
035560	035560	42.7.47.w3
035561	035561	42.7.47.w4
035562	035562	42.7.47.w5
035563	035563	42.7.47.w6
035564	035564	42.7.47.w7
035565	035565	42.7.47.w8
035566	035566	42.7.47.w9
035567	035567	42.7.47.w10
035568	035568	42.7.47.w11
035569	035569	42.7.47.w12
035570	035570	42.7.47.w13
035571	035571	42.7.47.w14
035572	035572	42.7.47.w15
035573	035573	42.7.47.w16
035574	035574	42.7.47.w17
035575	035575	42.7.47.w18
035576	035576	42.7.47.w19
035577	035577	42.7.48.w1
035578	035578	42.7.48.w2
035579	035579	42.7.48.w3
035580	035580	42.7.48.w4
035581	035581	42.7.48.w5
035582	035582	42.7.48.w6
035583	035583	42.7.48.w7
035584	035584	42.7.49.w1
035585	035585	42.7.49.w2
035586	035586	42.7.49.w3
035587	035587	42.7.49.w4
035588	035588	42.7.49.w5
035589	035589	42.7.49.w6
035590	035590	42.7.49.w7
035591	035591	42.7.49.w8
035592	035592	42.7.49.w9
035593	035593	42.7.49.w10
035594	035594	42.7.49.w11
035595	035595	42.7.49.w12
035596	035596	42.7.49.w13
035597	035597	42.7.49.w14
035598	035598	42.7.50.w1
035599	035599	42.7.50.w2
035600	035600	42.7.50.w3
035601	035601	42.7.50.w4
035602	035602	42.7.50.w5
035603	035603	42.7.50.w6
035604	035604	42.7.50.w7
035605	035605	42.7.50.w8
035606	035606	42.7.50.w9
035607	035607	42.7.50.w10
035608	035608	42.7.50.w11
035609	035609	42.7.50.w12
035610	035610	42.7.50.w13
035611	035611	42.8.1.w1
035612	035612	42.8.1.w2
035613	035613	42.8.1.w3
035614	035614	42.8.1.w4
035615	035615	42.8.1.w5
035616	035616	42.8.1.w6
035617	035617	42.8.1.w7
035618	035618	42.8.1.w8
035619	035619	42.8.1.w9
035620	035620	42.8.1.w10
035621	035621	42.8.1.w11
035622	035622	42.8.1.w12
035623	035623	42.8.1.w13
035624	035624	42.8.1.w14
035625	035625	42.8.1.w15
035626	035626	42.8.1.w16
035627	035627	42.8.1.w17
035628	035628	42.8.1.w18
035629	035629	42.8.1.w19
035630	035630	42.8.1.w20
035631	035631	42.8.1.w21
035632	035632	42.8.1.w22
035633	035633	42.8.1.w23
035634	035634	42.8.1.w24
035635	035635	42.8.2.w1
035636	035636	42.8.2.w2
035637	035637	42.8.2.w3
035638	035638	42.8.2.w4
035639	035639	42.8.2.w5
035640	035640	42.8.2.w6
035641	035641	42.8.2.w7
035642	035642	42.8.2.w8
035643	035643	42.8.2.w9
035644	035644	42.8.2.w10
035645	035645	42.8.2.w11
035646	035646	42.8.2.w12
035647	035647	42.8.2.w13
035648	035648	42.8.2.w14
035649	035649	42.8.2.w15
035650	035650	42.8.2.w16
035651	035651	42.8.2.w17
035652	035652	42.8.2.w18
035653	035653	42.8.2.w19
035654	035654	42.8.2.w20
035655	035655	42.8.3.w1
035656	035656	42.8.3.w2
035657	035657	42.8.3.w3
035658	035658	42.8.3.w4
035659	035659	42.8.3.w5
035660	035660	42.8.3.w6
035661	035661	42.8.3.w7
035662	035662	42.8.3.w8
035663	035663	42.8.3.w9
035664	035664	42.8.3.w10
035665	035665	42.8.3.w11
035666	035666	42.8.3.w12
035667	035667	42.8.3.w13
035668	035668	42.8.3.w14
035669	035669	42.8.3.w15
035670	035670	42.8.3.w16
035671	035671	42.8.3.w17
035672	035672	42.8.3.w18
035673	035673	42.8.4.w1
035674	035674	42.8.4.w2
035675	035675	42.8.4.w3
035676	035676	42.8.4.w4
035677	035677	42.8.4.w5
035678	035678	42.8.4.w6
035679	035679	42.8.4.w7
035680	035680	42.8.4.w8
035681	035681	42.8.4.w9
035682	035682	42.8.4.w10
035683	035683	42.8.4.w11
035684	035684	42.8.4.w12
035685	035685	42.8.4.w13
035686	035686	42.8.4.w14
035687	035687	42.8.5.w1
035688	035688	42.8.5.w2
035689	035689	42.8.5.w3
035690	035690	42.8.5.w4
035691	035691	42.8.5.w5
035692	035692	42.8.5.w6
035693	035693	42.8.5.w7
035694	035694	42.8.5.w8
035695	035695	42.8.5.w9
035696	035696	42.8.5.w10
035697	035697	42.8.5.w11
035698	035698	42.8.5.w12
035699	035699	42.8.5.w13
035700	035700	42.8.5.w14
035701	035701	42.8.5.w15
035702	035702	42.8.5.w16
035703	035703	42.8.5.w17
035704	035704	42.8.5.w18
035705	035705	42.8.5.w19
035706	035706	42.8.5.w20
035707	035707	42.8.5.w21
035708	035708	42.8.5.w22
035709	035709	42.8.5.w23
035710	035710	42.8.5.w24
035711	035711	42.8.5.w25
035712	035712	42.8.5.w26
035713	035713	42.8.5.w27
035714	035714	42.8.5.w28
035715	035715	42.8.6.w1
035716	035716	42.8.6.w2
035717	035717	42.8.6.w3
035718	035718	42.8.6.w4
035719	035719	42.8.6.w5
035720	035720	42.8.6.w6
035721	035721	42.8.6.w7
035722	035722	42.8.6.w8
035723	035723	42.8.6.w9
035724	035724	42.8.6.w10
035725	035725	42.8.6.w11
035726	035726	42.8.6.w12
035727	035727	42.8.6.w13
035728	035728	42.8.6.w14
035729	035729	42.8.7.w1
035730	035730	42.8.7.w2
035731	035731	42.8.7.w3
035732	035732	42.8.7.w4
035733	035733	42.8.7.w5
035734	035734	42.8.7.w6
035735	035735	42.8.7.w7
035736	035736	42.8.7.w8
035737	035737	42.8.7.w9
035738	035738	42.8.7.w10
035739	035739	42.8.7.w11
035740	035740	42.8.7.w12
035741	035741	42.8.7.w13
035742	035742	42.8.8.w1
035743	035743	42.8.8.w2
035744	035744	42.8.8.w3
035745	035745	42.8.8.w4
035746	035746	42.8.8.w5
035747	035747	42.8.8.w6
035748	035748	42.8.8.w7
035749	035749	42.8.8.w8
035750	035750	42.8.8.w9
035751	035751	42.8.8.w10
035752	035752	42.8.8.w11
035753	035753	42.8.8.w12
035754	035754	42.8.8.w13
035755	035755	42.8.8.w14
035756	035756	42.8.8.w15
035757	035757	42.8.8.w16
035758	035758	42.8.8.w17
035759	035759	42.8.8.w18
035760	035760	42.8.8.w19
035761	035761	42.8.8.w20
035762	035762	42.8.8.w21
035763	035763	42.8.9.w1
035764	035764	42.8.9.w2
035765	035765	42.8.9.w3
035766	035766	42.8.9.w4
035767	035767	42.8.9.w5
035768	035768	42.8.9.w6
035769	035769	42.8.9.w7
035770	035770	42.8.9.w8
035771	035771	42.8.9.w9
035772	035772	42.8.9.w10
035773	035773	42.8.9.w11
035774	035774	42.8.10.w1
035775	035775	42.8.10.w2
035776	035776	42.8.10.w3
035777	035777	42.8.10.w4
035778	035778	42.8.10.w5
035779	035779	42.8.10.w6
035780	035780	42.8.10.w7
035781	035781	42.8.10.w8
035782	035782	42.8.10.w9
035783	035783	42.8.10.w10
035784	035784	42.8.10.w11
035785	035785	42.8.10.w12
035786	035786	42.8.10.w13
035787	035787	42.8.10.w14
035788	035788	42.8.10.w15
035789	035789	42.8.10.w16
035790	035790	42.8.10.w17
035791	035791	42.8.10.w18
035792	035792	42.8.10.w19
035793	035793	42.8.10.w20
035794	035794	42.8.10.w21
035795	035795	42.8.10.w22
035796	035796	42.8.10.w23
035797	035797	42.8.10.w24
035798	035798	42.8.10.w25
035799	035799	42.8.11.w1
035800	035800	42.8.11.w2
035801	035801	42.8.11.w3
035802	035802	42.8.11.w4
035803	035803	42.8.11.w5
035804	035804	42.8.11.w6
035805	035805	42.8.11.w7
035806	035806	42.8.11.w8
035807	035807	42.8.11.w9
035808	035808	42.8.11.w10
035809	035809	42.8.11.w11
035810	035810	42.8.11.w12
035811	035811	42.8.12.w1
035812	035812	42.8.12.w2
035813	035813	42.8.12.w3
035814	035814	42.8.12.w4
035815	035815	42.8.12.w5
035816	035816	42.8.12.w6
035817	035817	42.8.12.w7
035818	035818	42.8.12.w8
035819	035819	42.8.12.w9
035820	035820	42.8.12.w10
035821	035821	42.8.12.w11
035822	035822	42.8.12.w12
035823	035823	42.8.12.w13
035824	035824	42.8.12.w14
035825	035825	42.8.12.w15
035826	035826	42.8.12.w16
035827	035827	42.8.12.w17
035828	035828	42.8.12.w18
035829	035829	42.8.12.w19
035830	035830	42.8.12.w20
035831	035831	42.8.12.w21
035832	035832	42.8.12.w22
035833	035833	42.8.12.w23
035834	035834	42.8.12.w24
035835	035835	42.8.13.w1
035836	035836	42.8.13.w2
035837	035837	42.8.13.w3
035838	035838	42.8.13.w4
035839	035839	42.8.13.w5
035840	035840	42.8.13.w6
035841	035841	42.8.13.w7
035842	035842	42.8.13.w8
035843	035843	42.8.13.w9
035844	035844	42.8.13.w10
035845	035845	42.8.13.w11
035846	035846	42.8.13.w12
035847	035847	42.8.13.w13
035848	035848	42.8.13.w14
035849	035849	42.8.13.w15
035850	035850	42.8.13.w16
035851	035851	42.8.13.w17
035852	035852	42.8.13.w18
035853	035853	42.8.13.w19
035854	035854	42.8.13.w20
035855	035855	42.8.13.w21
035856	035856	42.8.13.w22
035857	035857	42.8.13.w23
035858	035858	42.8.13.w24
035859	035859	42.8.13.w25
035860	035860	42.8.13.w26
035861	035861	42.8.13.w27
035862	035862	42.8.14.w1
035863	035863	42.8.14.w2
035864	035864	42.8.14.w3
035865	035865	42.8.14.w4
035866	035866	42.8.14.w5
035867	035867	42.8.14.w6
035868	035868	42.8.14.w7
035869	035869	42.8.14.w8
035870	035870	42.8.14.w9
035871	035871	42.8.14.w10
035872	035872	42.8.14.w11
035873	035873	42.8.14.w12
035874	035874	42.8.14.w13
035875	035875	42.8.14.w14
035876	035876	42.8.14.w15
035877	035877	42.8.14.w16
035878	035878	42.8.14.w17
035879	035879	42.8.14.w18
035880	035880	42.8.14.w19
035881	035881	42.8.14.w20
035882	035882	42.8.14.w21
035883	035883	42.8.14.w22
035884	035884	42.8.14.w23
035885	035885	42.8.14.w24
035886	035886	42.8.15.w1
035887	035887	42.8.15.w2
035888	035888	42.8.15.w3
035889	035889	42.8.15.w4
035890	035890	42.8.15.w5
035891	035891	42.8.15.w6
035892	035892	42.8.15.w7
035893	035893	42.8.15.w8
035894	035894	42.8.15.w9
035895	035895	42.8.15.w10
035896	035896	42.8.15.w11
035897	035897	42.8.15.w12
035898	035898	42.8.15.w13
035899	035899	42.8.15.w14
035900	035900	42.8.15.w15
035901	035901	42.8.15.w16
035902	035902	42.8.15.w17
035903	035903	42.8.15.w18
035904	035904	42.8.15.w19
035905	035905	42.8.15.w20
035906	035906	42.8.15.w21
035907	035907	42.8.15.w22
035908	035908	42.8.16.w1
035909	035909	42.8.16.w2
035910	035910	42.8.16.w3
035911	035911	42.8.16.w4
035912	035912	42.8.16.w5
035913	035913	42.8.16.w6
035914	035914	42.8.16.w7
035915	035915	42.8.16.w8
035916	035916	42.8.16.w9
035917	035917	42.8.16.w10
035918	035918	42.8.16.w11
035919	035919	42.8.16.w12
035920	035920	42.8.16.w13
035921	035921	42.8.16.w14
035922	035922	42.8.16.w15
035923	035923	42.8.16.w16
035924	035924	42.8.16.w17
035925	035925	42.8.16.w18
035926	035926	42.8.16.w19
035927	035927	42.8.16.w20
035928	035928	42.8.16.w21
035929	035929	42.8.17.w1
035930	035930	42.8.17.w2
035931	035931	42.8.17.w3
035932	035932	42.8.17.w4
035933	035933	42.8.17.w5
035934	035934	42.8.17.w6
035935	035935	42.8.17.w7
035936	035936	42.8.17.w8
035937	035937	42.8.17.w9
035938	035938	42.8.17.w10
035939	035939	42.8.17.w11
035940	035940	42.8.17.w12
035941	035941	42.8.17.w13
035942	035942	42.8.17.w14
035943	035943	42.8.17.w15
035944	035944	42.8.17.w16
035945	035945	42.8.17.w17
035946	035946	42.8.17.w18
035947	035947	42.8.18.w1
035948	035948	42.8.18.w2
035949	035949	42.8.18.w3
035950	035950	42.8.18.w4
035951	035951	42.8.18.w5
035952	035952	42.8.18.w6
035953	035953	42.8.18.w7
035954	035954	42.8.18.w8
035955	035955	42.8.18.w9
035956	035956	42.8.18.w10
035957	035957	42.8.18.w11
035958	035958	42.8.18.w12
035959	035959	42.8.18.w13
035960	035960	42.8.18.w14
035961	035961	42.8.18.w15
035962	035962	42.8.18.w16
035963	035963	42.8.18.w17
035964	035964	42.8.18.w18
035965	035965	42.8.18.w19
035966	035966	42.8.18.w20
035967	035967	42.8.18.w21
035968	035968	42.8.18.w22
035969	035969	42.8.19.w1
035970	035970	42.8.19.w2
035971	035971	42.8.19.w3
035972	035972	42.8.19.w4
035973	035973	42.8.19.w5
035974	035974	42.8.19.w6
035975	035975	42.8.19.w7
035976	035976	42.8.19.w8
035977	035977	42.8.19.w9
035978	035978	42.8.19.w10
035979	035979	42.8.19.w11
035980	035980	42.8.19.w12
035981	035981	42.8.19.w13
035982	035982	42.8.19.w14
035983	035983	42.8.19.w15
035984	035984	42.8.19.w16
035985	035985	42.8.19.w17
035986	035986	42.8.19.w18
035987	035987	42.8.20.w1
035988	035988	42.8.20.w2
035989	035989	42.8.20.w3
035990	035990	42.8.20.w4
035991	035991	42.8.20.w5
035992	035992	42.8.20.w6
035993	035993	42.8.20.w7
035994	035994	42.8.20.w8
035995	035995	42.8.20.w9
035996	035996	42.8.20.w10
035997	035997	42.8.20.w11
035998	035998	42.8.20.w12
035999	035999	42.8.20.w13
036000	036000	42.8.20.w14
036001	036001	42.8.20.w15
036002	036002	42.8.21.w1
036003	036003	42.8.21.w2
036004	036004	42.8.21.w3
036005	036005	42.8.21.w4
036006	036006	42.8.21.w5
036007	036007	42.8.21.w6
036008	036008	42.8.21.w7
036009	036009	42.8.21.w8
036010	036010	42.8.21.w9
036011	036011	42.8.21.w10
036012	036012	42.8.21.w11
036013	036013	42.8.21.w12
036014	036014	42.8.21.w13
036015	036015	42.8.21.w14
036016	036016	42.8.21.w15
036017	036017	42.8.21.w16
036018	036018	42.8.21.w17
036019	036019	42.8.21.w18
036020	036020	42.8.21.w19
036021	036021	42.8.21.w20
036022	036022	42.8.21.w21
036023	036023	42.8.22.w1
036024	036024	42.8.22.w2
036025	036025	42.8.22.w3
036026	036026	42.8.22.w4
036027	036027	42.8.22.w5
036028	036028	42.8.22.w6
036029	036029	42.8.22.w7
036030	036030	42.8.22.w8
036031	036031	42.8.22.w9
036032	036032	42.8.22.w10
036033	036033	42.8.22.w11
036034	036034	42.8.22.w12
036035	036035	42.8.22.w13
036036	036036	42.8.22.w14
036037	036037	42.8.22.w15
036038	036038	42.8.22.w16
036039	036039	42.8.22.w17
036040	036040	42.8.22.w18
036041	036041	42.8.22.w19
036042	036042	42.8.22.w20
036043	036043	42.8.22.w21
036044	036044	42.8.22.w22
036045	036045	42.8.22.w23
036046	036046	42.8.22.w24
036047	036047	42.8.22.w25
036048	036048	42.8.22.w26
036049	036049	42.8.22.w27
036050	036050	42.8.23.w1
036051	036051	42.8.23.w2
036052	036052	42.8.23.w3
036053	036053	42.8.23.w4
036054	036054	42.8.23.w5
036055	036055	42.8.23.w6
036056	036056	42.8.23.w7
036057	036057	42.8.23.w8
036058	036058	42.8.23.w9
036059	036059	42.8.23.w10
036060	036060	42.8.23.w11
036061	036061	42.8.23.w12
036062	036062	42.8.23.w13
036063	036063	42.8.23.w14
036064	036064	42.8.23.w15
036065	036065	42.8.24.w1
036066	036066	42.8.24.w2
036067	036067	42.8.24.w3
036068	036068	42.8.24.w4
036069	036069	42.8.24.w5
036070	036070	42.8.24.w6
036071	036071	42.8.24.w7
036072	036072	42.8.24.w8
036073	036073	42.8.24.w9
036074	036074	42.8.24.w10
036075	036075	42.8.24.w11
036076	036076	42.8.24.w12
036077	036077	42.8.24.w13
036078	036078	42.8.24.w14
036079	036079	42.8.24.w15
036080	036080	42.8.24.w16
036081	036081	42.8.24.w17
036082	036082	42.8.24.w18
036083	036083	42.8.24.w19
036084	036084	42.8.24.w20
036085	036085	42.8.24.w21
036086	036086	42.8.24.w22
036087	036087	42.8.24.w23
036088	036088	42.8.24.w24
036089	036089	42.8.25.w1
036090	036090	42.8.25.w2
036091	036091	42.8.25.w3
036092	036092	42.8.25.w4
036093	036093	42.8.25.w5
036094	036094	42.8.25.w6
036095	036095	42.8.25.w7
036096	036096	42.8.25.w8
036097	036097	42.8.25.w9
036098	036098	42.8.25.w10
036099	036099	42.8.25.w11
036100	036100	42.8.25.w12
036101	036101	42.8.25.w13
036102	036102	42.8.25.w14
036103	036103	42.8.25.w15
036104	036104	42.8.25.w16
036105	036105	42.8.25.w17
036106	036106	42.8.25.w18
036107	036107	42.8.25.w19
036108	036108	42.8.25.w20
036109	036109	42.8.25.w21
036110	036110	42.8.25.w22
036111	036111	42.8.25.w23
036112	036112	42.8.25.w24
036113	036113	42.8.25.w25
036114	036114	42.8.25.w26
036115	036115	42.8.25.w27
036116	036116	42.8.25.w28
036117	036117	42.8.26.w1
036118	036118	42.8.26.w2
036119	036119	42.8.26.w3
036120	036120	42.8.26.w4
036121	036121	42.8.26.w5
036122	036122	42.8.26.w6
036123	036123	42.8.26.w7
036124	036124	42.8.26.w8
036125	036125	42.8.26.w9
036126	036126	42.8.26.w10
036127	036127	42.8.26.w11
036128	036128	42.8.26.w12
036129	036129	42.8.27.w1
036130	036130	42.8.27.w2
036131	036131	42.8.27.w3
036132	036132	42.8.27.w4
036133	036133	42.8.27.w5
036134	036134	42.8.27.w6
036135	036135	42.8.27.w7
036136	036136	42.8.27.w8
036137	036137	42.8.27.w9
036138	036138	42.8.27.w10
036139	036139	42.8.27.w11
036140	036140	42.8.27.w12
036141	036141	42.8.27.w13
036142	036142	42.8.27.w14
036143	036143	42.8.27.w15
036144	036144	42.8.27.w16
036145	036145	42.8.27.w17
036146	036146	42.8.27.w18
036147	036147	42.8.27.w19
036148	036148	42.8.27.w20
036149	036149	42.8.27.w21
036150	036150	42.8.27.w22
036151	036151	42.8.27.w23
036152	036152	42.8.27.w24
036153	036153	42.8.27.w25
036154	036154	42.8.27.w26
036155	036155	42.8.27.w27
036156	036156	42.8.27.w28
036157	036157	42.8.27.w29
036158	036158	42.8.28.w1
036159	036159	42.8.28.w2
036160	036160	42.8.28.w3
036161	036161	42.8.28.w4
036162	036162	42.8.28.w5
036163	036163	42.8.28.w6
036164	036164	42.8.28.w7
036165	036165	42.8.28.w8
036166	036166	42.8.28.w9
036167	036167	42.8.28.w10
036168	036168	42.8.28.w11
036169	036169	42.8.28.w12
036170	036170	42.8.28.w13
036171	036171	42.8.28.w14
036172	036172	42.8.28.w15
036173	036173	42.8.28.w16
036174	036174	42.8.28.w17
036175	036175	42.8.28.w18
036176	036176	42.8.28.w19
036177	036177	42.8.28.w20
036178	036178	42.8.28.w21
036179	036179	42.8.28.w22
036180	036180	42.8.28.w23
036181	036181	42.8.28.w24
036182	036182	42.8.28.w25
036183	036183	42.8.28.w26
036184	036184	42.8.29.w1
036185	036185	42.8.29.w2
036186	036186	42.8.29.w3
036187	036187	42.8.29.w4
036188	036188	42.8.29.w5
036189	036189	42.8.29.w6
036190	036190	42.8.29.w7
036191	036191	42.8.29.w8
036192	036192	42.8.29.w9
036193	036193	42.8.29.w10
036194	036194	42.8.29.w11
036195	036195	42.8.29.w12
036196	036196	42.8.29.w13
036197	036197	42.8.29.w14
036198	036198	42.8.29.w15
036199	036199	42.8.29.w16
036200	036200	42.8.29.w17
036201	036201	42.8.29.w18
036202	036202	42.8.29.w19
036203	036203	42.8.29.w20
036204	036204	42.8.29.w21
036205	036205	42.8.29.w22
036206	036206	42.8.29.w23
036207	036207	42.8.29.w24
036208	036208	42.8.29.w25
036209	036209	42.8.29.w26
036210	036210	42.8.29.w27
036211	036211	42.8.29.w28
036212	036212	42.8.29.w29
