書卷	章Chapter	節Verse	｛和合本字序＊和合本譯字｜1｝
40	6	25	｛26＃衣裳麼。｜3212｝
40	6	25	｛15＊憂慮，｜3213｝
40	6	25	｛23＊麼，｜3214｝
40	6	25	｛25＊不勝於｜3215｝
40	6	26	｛1＃你們看｜3216｝
40	6	26	｛4＃上｜3217｝
40	6	26	｛5＃的｜3218｝
40	6	26	｛6＃飛鳥，｜3219｝
40	6	26	｛2＃那｜3220｝
40	6	26	｛3＃天｜3221｝
40	6	26	｛7＃也｜3222｝
40	6	26	｛8＃不｜3223｝
40	6	26	｛9＃種，｜3224｝
40	6	26	｛10＃也不｜3225｝
40	6	26	｛11＃收，｜3226｝
40	6	26	｛12＃也不｜3227｝
40	6	26	｛13＃積蓄｜3228｝
40	6	26	｛14＃在｜3229｝
40	6	26	｛15＃倉｜3230｝
40	6	26	｛20＃尚且｜3231｝
40	6	26	｛19＃父｜3233｝
40	6	26	｛17＃你們的｜3234｝
40	6	26	｛18＃天｜3236｝
40	6	26	｛21＃養活｜3237｝
40	6	26	｛22＃他；｜3238｝
40	6	26	｛24＃不｜3239｝
40	6	26	｛23＃你們｜3240｝
40	6	26	｛25＃比｜3241｝
40	6	26	｛27＃貴重得多｜3242｝
40	6	26	｛26＃飛鳥｜3243｝
40	6	26	｛16＊裏，｜3244｝
40	6	26	｛28＊麼。｜3245｝
40	6	27	｛2＃那一個｜3246｝
40	6	27	｛1＃你們｜3249｝
40	6	27	｛4＃思慮，｜3250｝
40	6	27	｛3＃能用｜3251｝
40	6	27	｛7＃多加｜3252｝
40	6	27	｛5＃使｜3253｝
40	6	27	｛6＃壽數｜3255｝
40	6	27	｛9＃刻呢。〔或作使身量多加一肘呢〕｜3257｝
40	6	27	｛8＃一｜3258｝
40	6	28	｛2＃為｜3260｝
40	6	28	｛3＃衣裳｜3261｝
40	6	28	｛1＃何必｜3262｝
40	6	28	｛4＃憂慮呢。｜3263｝
40	6	28	｛5＃你想｜3264｝
40	6	28	｛7＃的｜3265｝
40	6	28	｛8＃百合花，｜3266｝
40	6	28	｛6＃野地裏｜3268｝
40	6	28	｛9＃怎麼｜3269｝
40	6	28	｛10＃長起來，｜3270｝
40	6	28	｛12＃也不｜3271｝
40	6	28	｛13＃勞苦，｜3272｝
40	6	28	｛14＃也不｜3273｝
40	6	28	｛15＃紡線；｜3274｝
40	6	28	｛11＊他｜3276｝
40	6	29	｛2＃我告訴｜3278｝
40	6	29	｛1＃然而｜3279｝
40	6	29	｛3＃你們，｜3280｝
40	6	29	｛4＃就是｜3281｝
40	6	29	｛11＃還不｜3282｝
40	6	29	｛5＃所羅門｜3283｝
40	6	29	｛6＃極｜3285｝
40	6	29	｛7＃榮華｜3287｝
40	6	29	｛9＃他｜3288｝
40	6	29	｛10＃所穿戴的，｜3289｝
40	6	29	｛12＃如｜3290｝
40	6	29	｛14＃一朵呢。｜3291｝
40	6	29	｛13＃這花｜3292｝
40	6	29	｛8＊的時候，｜3293｝
40	6	30	｛3＃的｜3296｝
40	6	30	｛4＃草，｜3297｝
40	6	30	｛2＃野地裏｜3299｝
40	6	30	｛5＃今天｜3300｝
40	6	30	｛6＃還在，｜3301｝
40	6	30	｛7＃明天｜3303｝
40	6	30	｛9＃在｜3304｝
40	6	30	｛10＃爐｜3305｝
40	6	30	｛8＃就丟｜3306｝
40	6	30	｛12＃神｜3308｝
40	6	30	｛13＃還給他這樣的｜3309｝
40	6	30	｛14＃妝飾，｜3310｝
40	6	30	｛15＃何｜3311｝
40	6	30	｛16＃況｜3312｝
40	6	30	｛18＃呢。｜3313｝
40	6	30	｛17＃你們｜3314｝
40	6	30	｛1＃你們這小信的人哪，｜3315｝
40	6	30	｛11＊裏，｜3316｝
40	6	31	｛2＃不要｜3319｝
40	6	31	｛1＃所以｜3320｝
40	6	31	｛3＃憂慮，｜3321｝
40	6	31	｛4＃說，｜3322｝
40	6	31	｛6＃甚麼，｜3323｝
40	6	31	｛5＃喫｜3324｝
40	6	31	｛8＃甚麼，｜3326｝
40	6	31	｛7＃喝｜3327｝
40	6	31	｛10＃甚麼。｜3329｝
40	6	31	｛9＃穿｜3330｝
40	6	32	｛2＃都是｜3331｝
40	6	32	｛1＃這｜3333｝
40	6	32	｛3＃外邦人｜3335｝
40	6	32	｛4＃所求的；｜3336｝
40	6	32	｛12＃是知道的。｜3337｝
40	6	32	｛11＃父｜3340｝
40	6	32	｛9＃你們的｜3341｝
40	6	32	｛10＃天｜3343｝
40	6	32	｛6＃這｜3344｝
40	6	32	｛5＃你們需用的｜3345｝
40	6	32	｛8＃東西，｜3346｝
40	6	32	｛7＃一切｜3347｝
40	6	33	｛4＃求｜3348｝
40	6	33	｛2＃要｜3349｝
40	6	33	｛3＃先｜3350｝
40	6	33	｛6＃國，｜3352｝
40	6	33	｛8＃他的｜3354｝
40	6	33	｛7＃和｜3355｝
40	6	33	｛9＃義；｜3357｝
40	6	33	｛5＃他的｜3358｝
40	6	33	｛10＃這些東西｜3360｝
40	6	33	｛11＃都｜3361｝
40	6	33	｛12＃要加給｜3362｝
40	6	33	｛13＃你們｜3363｝
40	6	33	｛1＊你們｜3364｝
40	6	33	｛14＊了。｜3365｝
40	6	34	｛2＃不要｜3366｝
40	6	34	｛1＃所以｜3367｝
40	6	34	｛5＃憂慮，｜3368｝
40	6	34	｛3＃為｜3369｝
40	6	34	｛4＃明天｜3371｝
40	6	34	｛6＃因為｜3373｝
40	6	34	｛7＃明天｜3374｝
40	6	34	｛10＃憂慮；｜3375｝
40	6	34	｛9＃明天的｜3376｝
40	6	34	｛14＃就彀了。｜3377｝
40	6	34	｛13＃一天當｜3379｝
40	6	34	｛12＃難處｜3381｝
40	6	34	｛11＃一天的｜3382｝
40	6	34	｛8＊自有｜3383｝
40	7	1	｛2＃不要｜3384｝
40	7	1	｛3＃論斷人，｜3385｝
40	7	1	｛5＃得｜3386｝
40	7	1	｛4＃免｜3387｝
40	7	1	｛7＃被論斷。｜3388｝
40	7	1	｛1＊你們｜3389｝
40	7	1	｛6＊你們｜3390｝
40	7	2	｛3＃怎｜3391｝
40	7	2	｛4＃樣｜3392｝
40	7	2	｛1＃因為｜3393｝
40	7	2	｛5＃論斷人，｜3395｝
40	7	2	｛7＃被論斷。｜3396｝
40	7	2	｛9＃用｜3398｝
40	7	2	｛10＃甚麼｜3399｝
40	7	2	｛11＃量器｜3400｝
40	7	2	｛12＃量｜3401｝
40	7	2	｛15＃量給｜3402｝
40	7	2	｛16＃你們。｜3403｝
40	7	2	｛2＊你們｜3404｝
40	7	2	｛6＊也必怎樣｜3405｝
40	7	2	｛8＊你們｜3406｝
40	7	2	｛13＊給人，｜3407｝
40	7	2	｛14＊也必用甚麼量器｜3408｝
40	7	3	｛1＃為甚麼｜3409｝
40	7	3	｛2＃看見｜3411｝
40	7	3	｛7＃有｜3412｝
40	7	3	｛8＃刺，｜3413｝
40	7	3	｛5＃眼｜3417｝
40	7	3	｛4＃弟兄｜3419｝
40	7	3	｛3＃你｜3420｝
40	7	3	｛9＃卻｜3422｝
40	7	3	｛15＃有｜3424｝
40	7	3	｛12＃自己｜3425｝
40	7	3	｛13＃眼｜3426｝
40	7	3	｛16＃梁木｜3427｝
40	7	3	｛10＃不｜3428｝
40	7	3	｛11＃想｜3429｝
40	7	3	｛6＊中｜3430｝
40	7	3	｛14＊中｜3431｝
40	7	3	｛17＊呢。｜3432｝
40	7	4	｛18＃呢。｜3434｝
40	7	4	｛10＃說，｜3435｝
40	7	4	｛7＃對｜3436｝
40	7	4	｛9＃弟兄｜3437｝
40	7	4	｛8＃你｜3438｝
40	7	4	｛11＃容｜3439｝
40	7	4	｛13＃去掉｜3440｝
40	7	4	｛17＃刺｜3442｝
40	7	4	｛15＃眼｜3445｝
40	7	4	｛14＃你｜3446｝
40	7	4	｛4＃有｜3447｝
40	7	4	｛5＃梁木，｜3450｝
40	7	4	｛2＃眼｜3453｝
40	7	4	｛1＃你自己｜3454｝
40	7	4	｛3＊中｜3455｝
40	7	4	｛6＊怎能｜3457｝
40	7	4	｛12＊我｜3458｝
40	7	4	｛16＊中的｜3459｝
40	7	5	｛1＃你這假冒為善的人，｜3460｝
40	7	5	｛3＃去掉｜3461｝
40	7	5	｛2＃先｜3462｝
40	7	5	｛5＃眼｜3465｝
40	7	5	｛4＃自己｜3466｝
40	7	5	｛7＃的｜3467｝
40	7	5	｛8＃梁木，｜3468｝
40	7	5	｛9＃然後｜3470｝
40	7	5	｛10＃纔能看得清楚，｜3471｝
40	7	5	｛11＃去掉｜3472｝
40	7	5	｛16＃刺。｜3474｝
40	7	5	｛14＃眼｜3477｝
40	7	5	｛13＃弟兄｜3479｝
40	7	5	｛12＃你｜3480｝
40	7	5	｛6＊中｜3481｝
40	7	5	｛15＊中的｜3483｝
40	7	6	｛1＃不要｜3484｝
40	7	6	｛4＃給｜3485｝
40	7	6	｛2＃把｜3486｝
40	7	6	｛3＃聖物｜3487｝
40	7	6	｛5＃狗，｜3489｝
40	7	6	｛6＃也不要｜3490｝
40	7	6	｛10＃丟｜3491｝
40	7	6	｛9＃珍珠｜3493｝
40	7	6	｛8＃你們的｜3494｝
40	7	6	｛13＃前，｜3495｝
40	7	6	｛12＃豬｜3497｝
40	7	6	｛14＃恐怕｜3498｝
40	7	6	｛16＃踐踏了｜3499｝
40	7	6	｛17＃珍珠，｜3500｝
40	7	6	｛18＃轉過來｜3506｝
40	7	6	｛19＃咬｜3507｝
40	7	6	｛20＃你們。｜3508｝
40	7	6	｛7＊把｜3509｝
40	7	6	｛11＊在｜3510｝
40	7	6	｛15＊他｜3511｝
40	7	7	｛1＃你們祈求，｜3512｝
40	7	7	｛2＃就｜3513｝
40	7	7	｛3＃給｜3514｝
40	7	7	｛4＃你們；｜3515｝
40	7	7	｛5＃尋找，｜3516｝
40	7	7	｛6＃就｜3517｝
40	7	7	｛7＃尋見；｜3518｝
40	7	7	｛8＃叩門，｜3519｝
40	7	7	｛9＃就｜3520｝
40	7	7	｛11＃開門。｜3521｝
40	7	7	｛10＃給你們｜3522｝
40	7	8	｛2＃凡｜3524｝
40	7	8	｛1＃因為｜3525｝
40	7	8	｛3＃祈求的｜3527｝
40	7	8	｛4＃就得着；｜3528｝
40	7	8	｛5＃尋找的｜3531｝
40	7	8	｛6＃就尋見；｜3532｝
40	7	8	｛7＃叩門的｜3535｝
40	7	8	｛8＃就給他開門。｜3536｝
40	7	9	｛3＃誰｜3538｝
40	7	9	｛4＃有｜3539｝
40	7	9	｛1＃你們｜3541｝
40	7	9	｛6＃求｜3544｝
40	7	9	｛5＃兒子｜3546｝
40	7	9	｛7＃餅，｜3548｝
40	7	9	｛8＃反｜3549｝
40	7	9	｛11＃石頭呢。｜3550｝
40	7	9	｛9＃給｜3551｝
40	7	9	｛10＃他｜3552｝
40	7	9	｛2＊中間，｜3553｝
40	7	10	｛2＃魚，｜3556｝
40	7	10	｛1＃求｜3557｝
40	7	10	｛3＃反｜3558｝
40	7	10	｛6＃蛇呢。｜3559｝
40	7	10	｛4＃給｜3560｝
40	7	10	｛5＃他｜3561｝
40	7	11	｛2＃雖｜3562｝
40	7	11	｛5＃尚且｜3563｝
40	7	11	｛1＃你們｜3564｝
40	7	11	｛4＃不好，｜3565｝
40	7	11	｛3＃然｜3566｝
40	7	11	｛6＃知道｜3567｝
40	7	11	｛9＃東西｜3568｝
40	7	11	｛8＃好｜3569｝
40	7	11	｛10＃給｜3570｝
40	7	11	｛11＃兒女，｜3572｝
40	7	11	｛19＃豈不｜3574｝
40	7	11	｛20＃更｜3575｝
40	7	11	｛17＃的｜3576｝
40	7	11	｛18＃父，｜3577｝
40	7	11	｛13＃你們｜3578｝
40	7	11	｛14＃在｜3580｝
40	7	11	｛15＃天｜3582｝
40	7	11	｛23＃給｜3583｝
40	7	11	｛22＃好東西｜3584｝
40	7	11	｛24＃求｜3586｝
40	7	11	｛25＃他｜3587｝
40	7	11	｛7＊拿｜3588｝
40	7	11	｛12＊何況｜3589｝
40	7	11	｛16＊上｜3590｝
40	7	11	｛21＊把｜3591｝
40	7	11	｛26＊的人麼。｜3592｝
40	7	12	｛4＃事，｜3593｝
40	7	12	｛1＃所以｜3594｝
40	7	12	｛3＃何｜3595｝
40	7	12	｛2＃無論｜3596｝
40	7	12	｛5＃你們願意｜3597｝
40	7	12	｛7＃怎樣｜3598｝
40	7	12	｛8＃待｜3599｝
40	7	12	｛9＃你們，｜3600｝
40	7	12	｛6＃人｜3602｝
40	7	12	｛12＃怎樣｜3603｝
40	7	12	｛11＃也要｜3604｝
40	7	12	｛10＃你們｜3605｝
40	7	12	｛13＃待｜3606｝
40	7	12	｛14＃人；｜3607｝
40	7	12	｛16＃這｜3608｝
40	7	12	｛15＃因為｜3609｝
40	7	12	｛17＃就是｜3610｝
40	7	12	｛18＃律法｜3612｝
40	7	12	｛19＃和｜3613｝
40	7	12	｛20＃先知｜3615｝
40	7	12	｛21＊的道理。｜3616｝
40	7	13	｛1＃你們要進｜3617｝
40	7	13	｛2＃窄｜3620｝
40	7	13	｛3＃門；｜3621｝
40	7	13	｛4＃因為｜3622｝
40	7	13	｛10＃是寬的，｜3623｝
40	7	13	｛8＃那｜3624｝
40	7	13	｛9＃門｜3625｝
40	7	13	｛12＃是大的，｜3627｝
40	7	13	｛11＃路｜3629｝
40	7	13	｛5＃引｜3631｝
40	7	13	｛6＃到｜3632｝
40	7	13	｛7＃滅亡，｜3634｝
40	7	13	｛17＃多。｜3636｝
40	7	13	｛16＃也｜3637｝
40	7	13	｛13＃進｜3639｝
40	7	13	｛14＃去｜3640｝
40	7	13	｛15＃的人｜3641｝
40	7	14	｛6＃是窄的，｜3643｝
40	7	14	｛4＃那｜3644｝
40	7	14	｛5＃門｜3645｝
40	7	14	｛8＃是小的，｜3647｝
40	7	14	｛7＃路｜3649｝
40	7	14	｛1＃引｜3651｝
40	7	14	｛2＃到｜3652｝
40	7	14	｛3＃永生，｜3654｝
40	7	14	｛11＃少。｜3656｝
40	7	14	｛11＃也｜3657｝
40	7	14	｛9＃找着｜3659｝
40	7	14	｛10＊的人｜3662｝
40	7	15	｛1＃你們要防備｜3663｝
40	7	15	｛2＃假先知；｜3666｝
40	7	15	｛3＃他們｜3667｝
40	7	15	｛7＃來，｜3668｝
40	7	15	｛6＃這裏｜3669｝
40	7	15	｛5＃你們｜3670｝
40	7	15	｛8＃外面披着｜3671｝
40	7	15	｛10＃皮，｜3672｝
40	7	15	｛9＃羊｜3673｝
40	7	15	｛11＃裏面｜3674｝
40	7	15	｛12＃卻｜3675｝
40	7	15	｛13＃是｜3676｝
40	7	15	｛15＃狼。｜3677｝
40	7	15	｛14＃殘暴的｜3678｝
40	7	15	｛4＊到｜3679｝
40	7	16	｛1＃憑着｜3680｝
40	7	16	｛3＃果子，｜3682｝
40	7	16	｛2＃他們的｜3683｝
40	7	16	｛4＃就可以認出｜3684｝
40	7	16	｛5＃他們｜3685｝
40	7	16	｛8＃豈能｜3686｝
40	7	16	｛9＃摘｜3687｝
40	7	16	｛7＃荊棘上｜3689｝
40	7	16	｛10＃葡萄｜3690｝
40	7	16	｛12＃蒺藜裏｜3693｝
40	7	16	｛14＃無花果呢。｜3694｝
40	7	16	｛6＊來。｜3695｝
40	7	16	｛11＊呢。｜3696｝
40	7	16	｛13＊豈能摘｜3697｝
40	7	17	｛1＃這樣，｜3698｝
40	7	17	｛2＃凡｜3699｝
40	7	17	｛4＃樹｜3700｝
40	7	17	｛3＃好｜3701｝
40	7	17	｛7＃果子，｜3702｝
40	7	17	｛6＃好｜3703｝
40	7	17	｛5＃都結｜3704｝
40	7	17	｛8＃惟獨｜3706｝
40	7	17	｛9＃壞｜3707｝
40	7	17	｛10＃樹｜3708｝
40	7	17	｛13＃果子。｜3709｝
40	7	17	｛12＃壞｜3710｝
40	7	17	｛11＃結｜3711｝
40	7	18	｛3＃不｜3712｝
40	7	18	｛4＃能｜3713｝
40	7	18	｛2＃樹｜3714｝
40	7	18	｛1＃好｜3715｝
40	7	18	｛7＃果子，｜3716｝
40	7	18	｛6＃壞｜3717｝
40	7	18	｛5＃結｜3718｝
40	7	18	｛10＃不｜3719｝
40	7	18	｛9＃樹｜3720｝
40	7	18	｛8＃壞｜3721｝
40	7	18	｛14＃果子。｜3722｝
40	7	18	｛13＃好｜3723｝
40	7	18	｛12＃結｜3724｝
40	7	18	｛11＊能｜3725｝
40	7	19	｛1＃凡｜3726｝
40	7	19	｛7＃樹，｜3727｝
40	7	19	｛2＃不｜3728｝
40	7	19	｛3＃結｜3729｝
40	7	19	｛5＃果子｜3730｝
40	7	19	｛4＃好｜3731｝
40	7	19	｛9＃砍下來，｜3732｝
40	7	19	｛8＃就｜3733｝
40	7	19	｛11＃在｜3734｝
40	7	19	｛12＃火｜3735｝
40	7	19	｛10＃丟｜3736｝
40	7	19	｛6＊的｜3737｝
40	7	19	｛13＊裏。｜3738｝
40	7	20	｛1＃所｜3739｝
40	7	20	｛2＃以｜3740｝
40	7	20	｛3＃憑着｜3741｝
40	7	20	｛5＃果子，｜3743｝
40	7	20	｛4＃他們的｜3744｝
40	7	20	｛6＃就可以認出｜3745｝
40	7	20	｛7＃他們｜3746｝
40	7	20	｛8＊來。｜3747｝
40	7	21	｛7＃不能｜3748｝
40	7	21	｛1＃凡｜3749｝
40	7	21	｛2＃稱呼｜3751｝
40	7	21	｛3＃我｜3752｝
40	7	21	｛4＃主阿，｜3753｝
40	7	21	｛5＃主阿｜3754｝
40	7	21	｛8＃都進｜3755｝
40	7	21	｛10＃國；｜3758｝
40	7	21	｛9＃天｜3760｝
40	7	21	｛11＃惟獨｜3761｝
40	7	21	｛12＃遵行｜3763｝
40	7	21	｛16＃旨意｜3765｝
40	7	21	｛15＃父｜3767｝
40	7	21	｛13＃我｜3768｝
40	7	21	｛14＃天｜3772｝
40	7	21	｛6＊的人，｜3773｝
40	7	21	｛17＊的人，｜3774｝
40	7	21	｛18＊纔能進去。｜3775｝
40	7	22	｛4＃必有許多人｜3776｝
40	7	22	｛6＃說，｜3777｝
40	7	22	｛5＃對我｜3778｝
40	7	22	｛1＃當｜3779｝
40	7	22	｛2＃那｜3780｝
40	7	22	｛3＃日｜3782｝
40	7	22	｛7＃主阿，｜3783｝
40	7	22	｛8＃主阿，｜3784｝
40	7	22	｛10＃不是｜3785｝
40	7	22	｛11＃奉｜3786｝
40	7	22	｛12＃你的｜3787｝
40	7	22	｛13＃名｜3788｝
40	7	22	｛14＃傳道，｜3789｝
40	7	22	｛15＃奉｜3791｝
40	7	22	｛16＃你的｜3792｝
40	7	22	｛17＃名｜3793｝
40	7	22	｛19＃鬼，｜3794｝
40	7	22	｛18＃趕｜3795｝
40	7	22	｛20＃奉｜3797｝
40	7	22	｛21＃你的｜3798｝
40	7	22	｛22＃名｜3799｝
40	7	22	｛25＃異能｜3800｝
40	7	22	｛24＃許多｜3801｝
40	7	22	｛23＃行｜3802｝
40	7	22	｛9＊我們｜3804｝
40	7	22	｛26＊麼。｜3805｝
40	7	23	｛1＃我就｜3807｝
40	7	23	｛2＃明明的告訴｜3808｝
40	7	23	｛3＃他們說，｜3809｝
40	7	23	｛5＃從來｜3810｝
40	7	23	｛6＃不｜3811｝
40	7	23	｛7＃認識｜3812｝
40	7	23	｛8＃你們，｜3813｝
40	7	23	｛13＃離開｜3814｝
40	7	23	｛15＃去罷。｜3815｝
40	7	23	｛14＃我｜3816｝
40	7	23	｛9＃你們這些｜3817｝
40	7	23	｛10＃作｜3818｝
40	7	23	｛12＃的人，｜3819｝
40	7	23	｛11＃惡｜3820｝
40	7	23	｛4＊我｜3821｝
40	7	24	｛1＃所以｜3823｝
40	7	24	｛2＃凡｜3824｝
40	7	24	｛3＃聽見｜3825｝
40	7	24	｛4＃我｜3826｝
40	7	24	｛6＃話｜3828｝
40	7	24	｛5＃這｜3829｝
40	7	24	｛7＃就｜3830｝
40	7	24	｛8＃去行｜3831｝
40	7	24	｛9＃的，｜3832｝
40	7	24	｛10＃好比｜3833｝
40	7	24	｛13＃人，｜3834｝
40	7	24	｛12＃聰明｜3835｝
40	7	24	｛14＃把｜3836｝
40	7	24	｛16＃蓋｜3837｝
40	7	24	｛15＃房子｜3840｝
40	7	24	｛17＃在｜3841｝
40	7	24	｛18＃磐石｜3843｝
40	7	24	｛11＊一個｜3844｝
40	7	24	｛19＊上。｜3845｝
40	7	25	｛2＃淋，｜3847｝
40	7	25	｛1＃雨｜3849｝
40	7	25	｛4＃沖，｜3851｝
40	7	25	｛3＃水｜3853｝
40	7	25	｛6＃吹，｜3855｝
40	7	25	｛5＃風｜3857｝
40	7	25	｛7＃撞着｜3859｝
40	7	25	｛8＃那｜3860｝
40	7	25	｛9＃房子，｜3861｝
40	7	25	｛11＃總｜3863｝
40	7	25	｛12＃不｜3864｝
40	7	25	｛13＃倒塌；｜3865｝
40	7	25	｛15＃根基立｜3866｝
40	7	25	｛14＃因為｜3867｝
40	7	25	｛16＃在｜3868｝
40	7	25	｛17＃磐石｜3870｝
40	7	25	｛10＊房子｜3871｝
40	7	25	｛18＊上。｜3872｝
40	7	26	｛1＃凡｜3874｝
40	7	26	｛2＃聽見｜3876｝
40	7	26	｛3＃我｜3877｝
40	7	26	｛5＃話｜3879｝
40	7	26	｛4＃這｜3880｝
40	7	26	｛6＃不｜3882｝
40	7	26	｛7＃去行｜3883｝
40	7	26	｛8＃的，｜3884｝
40	7	26	｛9＃好比｜3885｝
40	7	26	｛12＃人，｜3886｝
40	7	26	｛11＃無知的｜3887｝
40	7	26	｛13＃把｜3888｝
40	7	26	｛15＃蓋｜3889｝
40	7	26	｛14＃房子｜3892｝
40	7	26	｛16＃在｜3893｝
40	7	26	｛17＃沙土｜3895｝
40	7	26	｛10＊一個｜3896｝
40	7	26	｛18＊上。｜3897｝
40	7	27	｛2＃淋，｜3899｝
40	7	27	｛1＃雨｜3901｝
40	7	27	｛4＃沖，｜3903｝
40	7	27	｛3＃水｜3905｝
40	7	27	｛6＃吹，｜3907｝
40	7	27	｛5＃風｜3909｝
40	7	27	｛7＃撞着｜3911｝
40	7	27	｛8＃那｜3912｝
40	7	27	｛9＃房子，｜3913｝
40	7	27	｛11＃就｜3915｝
40	7	27	｛12＃倒塌了；｜3916｝
40	7	27	｛13＃並｜3917｝
40	7	27	｛14＃且｜3918｝
40	7	27	｛15＃倒塌得｜3920｝
40	7	27	｛16＃很大。｜3922｝
40	7	27	｛10＊房子｜3923｝
40	7	28	｛2＃講完了｜3927｝
40	7	28	｛1＃耶穌｜3929｝
40	7	28	｛4＃些｜3930｝
40	7	28	｛5＃話，｜3931｝
40	7	28	｛3＃這｜3932｝
40	7	28	｛7＃希奇｜3933｝
40	7	28	｛6＃眾人都｜3935｝
40	7	28	｛9＃教訓；｜3938｝
40	7	28	｛8＃他的｜3939｝
40	7	29	｛2＃他｜3940｝
40	7	29	｛1＃因為｜3941｝
40	7	29	｛3＃教訓｜3942｝
40	7	29	｛4＃他們，｜3943｝
40	7	29	｛5＃正像｜3944｝
40	7	29	｛7＃權柄｜3945｝
40	7	29	｛6＃有｜3946｝
40	7	29	｛9＃不｜3948｝
40	7	29	｛10＃像｜3949｝
40	7	29	｛12＃文士。｜3951｝
40	7	29	｛11＃他們的｜3952｝
40	7	29	｛8＊的人，｜3953｝
40	8	1	｛2＃下｜3954｝
40	8	1	｛1＃耶穌｜3956｝
40	8	1	｛3＃了｜3957｝
40	8	1	｛4＃山，｜3959｝
40	8	1	｛7＃跟着｜3960｝
40	8	1	｛8＃他。｜3961｝
40	8	1	｛6＃人｜3962｝
40	8	1	｛5＃有許多｜3963｝
40	8	2	｛1＃有｜3965｝
40	8	2	｛2＃一個長大痲瘋的，｜3966｝
40	8	2	｛3＃來｜3967｝
40	8	2	｛4＃拜｜3968｝
40	8	2	｛5＃他｜3969｝
40	8	2	｛6＃說，｜3970｝
40	8	2	｛7＃主｜3971｝
40	8	2	｛8＃若｜3972｝
40	8	2	｛9＃肯，｜3973｝
40	8	2	｛10＃必能｜3974｝
40	8	2	｛11＃叫我｜3975｝
40	8	2	｛12＃潔淨了。｜3976｝
40	8	3	｛2＃伸｜3978｝
40	8	3	｛3＃手｜3980｝
40	8	3	｛4＃摸｜3981｝
40	8	3	｛5＃他｜3982｝
40	8	3	｛6＃說，｜3983｝
40	8	3	｛7＃我肯，｜3984｝
40	8	3	｛8＃你潔淨了罷；｜3985｝
40	8	3	｛12＃就｜3986｝
40	8	3	｛11＃立刻｜3987｝
40	8	3	｛13＃潔淨了。｜3988｝
40	8	3	｛9＃他的｜3989｝
40	8	3	｛10＃大痲瘋｜3991｝
40	8	3	｛1＊耶穌｜3992｝
40	8	4	｛3＃說，｜3995｝
40	8	4	｛2＃對他｜3996｝
40	8	4	｛1＃耶穌｜3998｝
40	8	4	｛4＃你切｜3999｝
40	8	4	｛5＃不可｜4000｝
40	8	4	｛6＃告訴｜4001｝
40	8	4	｛8＃只要｜4002｝
40	8	4	｛9＃去｜4003｝
40	8	4	｛10＃把身體｜4004｝
40	8	4	｛13＃察看，｜4005｝
40	8	4	｛11＃給｜4006｝
40	8	4	｛12＃祭司｜4007｝
40	8	4	｛14＃獻上｜4009｝
40	8	4	｛18＃禮物，｜4011｝
40	8	4	｛17＃吩咐的｜4013｝
40	8	4	｛15＃摩西｜4014｝
40	8	4	｛20＃作｜4015｝
40	8	4	｛21＃證據。｜4016｝
40	8	4	｛19＃對眾人｜4017｝
40	8	4	｛7＊人；｜4019｝
40	8	4	｛16＊所｜4020｝
40	8	5	｛2＃進｜4021｝
40	8	5	｛1＃耶穌｜4023｝
40	8	5	｛3＃了｜4024｝
40	8	5	｛4＃迦百農，｜4025｝
40	8	5	｛6＃進前來，｜4026｝
40	8	5	｛5＃有一個百夫長｜4028｝
40	8	5	｛7＃求｜4029｝
40	8	5	｛8＃他｜4030｝
40	8	5	｛9＊說，｜4032｝
40	8	6	｛1＃主阿，｜4035｝
40	8	6	｛3＃僕人｜4037｝
40	8	6	｛2＃我的｜4038｝
40	8	6	｛5＃'躺｜4039｝
40	8	6	｛6＃在｜4040｝
40	8	6	｛7＃家｜4042｝
40	8	6	｛4＃害癱瘓病，｜4043｝
40	8	6	｛9＃甚是｜4044｝
40	8	6	｛10＃疼苦。｜4045｝
40	8	6	｛8＊裏，｜4046｝
40	8	7	｛2＃說，｜4048｝
40	8	7	｛3＃我｜4050｝
40	8	7	｛4＃去｜4051｝
40	8	7	｛5＃醫治｜4052｝
40	8	7	｛6＃他。｜4053｝
40	8	7	｛1＊耶穌｜4054｝
40	8	8	｛2＃回答｜4057｝
40	8	8	｛1＃百夫長｜4059｝
40	8	8	｛3＃說，｜4060｝
40	8	8	｛4＃主阿，｜4061｝
40	8	8	｛11＃不｜4062｝
40	8	8	｛10＃我｜4063｝
40	8	8	｛12＃敢當；｜4064｝
40	8	8	｛7＃我｜4066｝
40	8	8	｛9＃下，｜4067｝
40	8	8	｛8＃舍｜4069｝
40	8	8	｛6＃到｜4070｝
40	8	8	｛13＃只要｜4072｝
40	8	8	｛14＃你說｜4073｝
40	8	8	｛15＃一句話，｜4074｝
40	8	8	｛18＃就必好了。｜4076｝
40	8	8	｛17＃僕人｜4078｝
40	8	8	｛16＃我的｜4079｝
40	8	8	｛5＊你｜4081｝
40	8	9	｛1＃因為｜4084｝
40	8	9	｛2＃我｜4085｝
40	8	9	｛3＃在｜4087｝
40	8	9	｛6＃下，｜4088｝
40	8	9	｛5＃權｜4089｝
40	8	9	｛8＃有｜4090｝
40	8	9	｛12＃以下；｜4091｝
40	8	9	｛11＃我｜4092｝
40	8	9	｛9＃兵｜4093｝
40	8	9	｛14＃說，｜4095｝
40	8	9	｛13＃對這個｜4096｝
40	8	9	｛15＃去，｜4097｝
