Book	Chapter	Verse	OGNTsort	BGBsort
40	1	1	000001	1
40	1	2	000009	13
40	1	3	000027	35
40	1	4	000048	60
40	1	5	000063	79
40	1	6	000084	104
40	1	7	000100	124
40	1	8	000115	143
40	1	9	000130	162
40	1	10	000145	181
40	1	11	000160	200
40	1	12	000173	217
40	1	13	000187	235
40	1	14	000202	254
40	1	15	000217	273
40	1	16	000232	292
40	1	17	000247	311
40	1	18	000276	344
40	1	19	000302	374
40	1	20	000318	394
40	1	21	000349	429
40	1	22	000368	452
40	1	23	000382	470
40	1	24	000404	496
40	1	25	000423	519
40	2	1	000437	537
40	2	2	000457	561
40	2	3	000477	585
40	2	4	000488	600
40	2	5	000504	620
40	2	6	000518	638
40	2	7	000542	666
40	2	8	000556	684
40	2	9	000578	710
40	2	10	000603	739
40	2	11	000611	751
40	2	12	000641	785
40	2	13	000657	805
40	2	14	000697	849
40	2	15	000712	868
40	2	16	000735	895
40	2	17	000772	936
40	2	18	000781	949
40	2	19	000801	973
40	2	20	000815	991
40	2	21	000837	1017
40	2	22	000852	1036
40	2	23	000877	1065
40	3	1	000894	1086
40	3	2	000909	1105
40	3	3	000918	1118
40	3	4	000942	1146
40	3	5	000969	1177
40	3	6	000984	1196
40	3	7	000996	1212
40	3	8	001020	1240
40	3	9	001026	1250
40	3	10	001051	1279
40	3	11	001073	1305
40	3	12	001104	1340
40	3	13	001130	1370
40	3	14	001147	1391
40	3	15	001164	1412
40	3	16	001184	1436
40	3	17	001212	1468
40	4	1	001229	1489
40	4	2	001243	1507
40	4	3	001252	1520
40	4	4	001270	1542
40	4	5	001290	1566
40	4	6	001307	1587
40	4	7	001339	1624
40	4	8	001351	1640
40	4	9	001372	1665
40	4	10	001383	1680
40	4	11	001401	1702
40	4	12	001413	1718
40	4	13	001422	1731
40	4	14	001437	1750
40	4	15	001446	1763
40	4	16	001459	1780
40	4	17	001479	1804
40	4	18	001494	1823
40	4	19	001521	1854
40	4	20	001532	1869
40	4	21	001540	1881
40	4	22	001571	1916
40	4	23	001583	1932
40	4	24	001610	1963
40	4	25	001640	1997
40	5	1	001658	2019
40	5	2	001674	2039
40	5	3	001682	2051
40	5	4	001694	2067
40	5	5	001700	2077
40	5	6	001708	2089
40	5	7	001718	2103
40	5	8	001724	2113
40	5	9	001734	2127
40	5	10	001742	2139
40	5	11	001754	2155
40	5	12	001770	2175
40	5	13	001789	2198
40	5	14	001815	2228
40	5	15	001828	2245
40	5	16	001848	2269
40	5	17	001871	2296
40	5	18	001886	2315
40	5	19	001913	2346
40	5	20	001949	2386
40	5	21	001972	2413
40	5	22	001987	2432
40	5	23	002026	2475
40	5	24	002045	2498
40	5	25	002067	2524
40	5	26	002097	2559
40	5	27	002110	2576
40	5	28	002115	2585
40	5	29	002135	2609
40	5	30	002168	2646
40	5	31	002200	2682
40	5	32	002211	2697
40	5	33	002234	2724
40	5	34	002249	2743
40	5	35	002265	2763
40	5	36	002284	2786
40	5	37	002299	2805
40	5	38	002316	2826
40	5	39	002326	2840
40	5	40	002348	2866
40	5	41	002363	2885
40	5	42	002373	2899
40	5	43	002385	2915
40	5	44	002397	2931
40	5	45	002411	2961
40	5	46	002435	2989
40	5	47	002451	3009
40	5	48	002468	3030
40	6	1	002480	3046
40	6	2	002509	3078
40	6	3	002540	3113
40	6	4	002554	3131
40	6	5	002573	3154
40	6	6	002605	3190
40	6	7	002638	3227
40	6	8	002653	3246
40	6	9	002670	3269
40	6	10	002684	3287
40	6	11	002698	3305
40	6	12	002706	3317
40	6	13	002719	3334
40	6	14	002731	3365
40	6	15	002747	3385
40	6	16	002761	3406
40	6	17	002787	3436
40	6	18	002799	3452
40	6	19	002824	3481
40	6	20	002842	3503
40	6	21	002861	3526
40	6	22	002873	3542
40	6	23	002893	3566
40	6	24	002918	3595
40	6	25	002945	3626
40	6	26	002977	3662
40	6	27	003005	3694
40	6	28	003018	3711
40	6	29	003034	3731
40	6	30	003049	3750
40	6	31	003071	3776
40	6	32	003083	3792
40	6	33	003100	3813
40	6	34	003116	3833
40	7	1	003133	3854
40	7	2	003138	3863
40	7	3	003151	3880
40	7	4	003172	3905
40	7	5	003194	3931
40	7	6	003215	3956
40	7	7	003240	3986
40	7	8	003251	4001
40	7	9	003264	4018
40	7	10	003280	4038
40	7	11	003288	4050
40	7	12	003314	4080
40	7	13	003337	4107
40	7	14	003362	4136
40	7	15	003381	4159
40	7	16	003397	4179
40	7	17	003412	4198
40	7	18	003426	4216
40	7	19	003439	4233
40	7	20	003450	4248
40	7	21	003458	4259
40	7	22	003483	4288
40	7	23	003510	4319
40	7	24	003525	4338
40	7	25	003547	4364
40	7	26	003572	4393
40	7	27	003595	4420
40	7	28	003620	4449
40	7	29	003636	4469
40	8	1	003649	4486
40	8	2	003659	4500
40	8	3	003672	4517
40	8	4	003687	4536
40	8	5	003711	4564
40	8	6	003721	4578
40	8	7	003734	4595
40	8	8	003741	4601v
40	8	9	003765	4634
40	8	10	003795	4669
40	8	11	003815	4693
40	8	12	003838	4720
40	8	13	003858	4744
40	8	14	003878	4768
40	8	15	003893	4787
40	8	16	003908	4806
40	8	17	003926	4828
40	8	18	003944	4850
40	8	19	003956	4867
40	8	20	003968	4883
40	8	21	003994	4913
40	8	22	004011	4934
40	8	23	004026	4953
40	8	24	004037	4968
40	8	25	004055	4990
40	8	26	004063	5002
40	8	27	004082	5025
40	8	28	004099	5046
40	8	29	004129	5080
40	8	30	004146	5101
40	8	31	004155	5114
40	8	32	004171	5134
40	8	33	004199	5166
40	8	34	004214	5185
40	9	1	004234	5209
40	9	2	004245	5224
40	9	3	004269	5252
40	9	4	004279	5266
40	9	5	004294	5286
40	9	6	004308	5304
40	9	7	004338	5338
40	9	8	004345	5349
40	9	9	004360	5368
40	9	10	004382	5394
40	9	11	004403	5419
40	9	12	004422	5442
40	9	13	004436	5460
40	9	14	004453	5481
40	9	15	004474	5506
40	9	16	004505	5541
40	9	17	004526	5566
40	9	18	004558	5601
40	9	19	004585	5632
40	9	20	004595	5646
40	9	21	004609	5664
40	9	22	004620	5679
40	9	23	004643	5706
40	9	24	004660	5727
40	9	25	004672	5743
40	9	26	004686	5761
40	9	27	004696	5775
40	9	28	004712	5795
40	9	29	004735	5822
40	9	30	004747	5838
40	9	31	004761	5856
40	9	32	004771	5870
40	9	33	004780	5883
40	9	34	004798	5905
40	9	35	004810	5921
40	9	36	004838	5953
40	9	37	004855	5974
40	9	38	004868	5991
40	10	1	004881	6008
40	10	2	004902	6033
40	10	3	004930	6065
40	10	4	004944	6083
40	10	5	004955	6098
40	10	6	004975	6122
40	10	7	004985	6136
40	10	8	004995	6150
40	10	9	005007	6166
40	10	10	005018	6181
40	10	11	005036	6203
40	10	12	005055	6226
40	10	13	005062	6237
40	10	14	005086	6265
40	10	15	005111	6294
40	10	16	005127	6314
40	10	17	005147	6338
40	10	18	005164	6359
40	10	19	005179	6378
40	10	20	005198	6401
40	10	21	005214	6421
40	10	22	005231	6442
40	10	23	005247	6462
40	10	24	005277	6496
40	10	25	005289	6512
40	10	26	005315	6542
40	10	27	005331	6562
40	10	28	005351	6586
40	10	29	005377	6616
40	10	30	005395	6638
40	10	31	005405	6652
40	10	32	005412	6663
40	10	33	005433	6688
40	10	34	005452	6711
40	10	35	005467	6730
40	10	36	005487	6754
40	10	37	005494	6765
40	10	38	005517	6792
40	10	39	005532	6811
40	10	40	005549	6832
40	10	41	005562	6849
40	10	42	005581	6872
40	11	1	005604	6899
40	11	2	005625	6924
40	11	3	005641	6944
40	11	4	005650	6957
40	11	5	005663	6974
40	11	6	005679	6994
40	11	7	005688	7007
40	11	8	005709	7032
40	11	9	005728	7055
40	11	10	005739	7070
40	11	11	005760	7095
40	11	12	005783	7122
40	11	13	005801	7144
40	11	14	005811	7158
40	11	15	005821	7172
40	11	16	005825	7180
40	11	17	005842	7201
40	11	18	005852	7215
40	11	19	005863	7230
40	11	20	005890	7261
40	11	21	005905	7280
40	11	22	005931	7310
40	11	23	005944	7327
40	11	24	005970	7357
40	11	25	005983	7374
40	11	26	006011	7406
40	11	27	006020	7419
40	11	28	006052	7455
40	11	29	006063	7470
40	11	30	006086	7497
40	12	1	006097	7512
40	12	2	006120	7539
40	12	3	006137	7560
40	12	4	006152	7579
40	12	5	006180	7611
40	12	6	006200	7635
40	12	7	006209	7648
40	12	8	006224	7667
40	12	9	006233	7680
40	12	10	006241	7692
40	12	11	006259	7714
40	12	12	006285	7744
40	12	13	006296	7759
40	12	14	006312	7779
40	12	15	006323	7794
40	12	16	006338	7813
40	12	17	006346	7825
40	12	18	006355	7838
40	12	19	006381	7868
40	12	20	006394	7885
40	12	21	006410	7905
40	12	22	006416	7915
40	12	23	006432	7935
40	12	24	006445	7952
40	12	25	006463	7974
40	12	26	006486	8001
40	12	27	006502	8021
40	12	28	006522	8045
40	12	29	006539	8066
40	12	30	006566	8097
40	12	31	006581	8116
40	12	32	006599	8138
40	12	33	006632	8175
40	12	34	006659	8206
40	12	35	006676	8227
40	12	36	006695	8250
40	12	37	006713	8272
40	12	38	006725	8288
40	12	39	006740	8307
40	12	40	006763	8334
40	12	41	006793	8368
40	12	42	006817	8396
40	12	43	006846	8429
40	12	44	006864	8451
40	12	45	006880	8472
40	12	46	006913	8509
40	12	47	006930	8531
40	12	48	006947	8552
40	12	49	006965	8574
40	12	50	006983	8596
40	13	1	007003	8620
40	13	2	007016	8637
40	13	3	007036	8661
40	13	4	007049	8678
40	13	5	007066	8699
40	13	6	007086	8723
40	13	7	007097	8738
40	13	8	007110	8755
40	13	9	007130	8779
40	13	10	007134	8787
40	13	11	007146	8803
40	13	12	007165	8826
40	13	13	007182	8847
40	13	14	007198	8867
40	13	15	007219	8892
40	13	16	007253	8931
40	13	17	007266	8948
40	13	18	007289	8975
40	13	19	007296	8986
40	13	20	007323	9017
40	13	21	007341	9039
40	13	22	007360	9062
40	13	23	007388	9095
40	13	24	007417	9128
40	13	25	007435	9150
40	13	26	007454	9173
40	13	27	007467	9190
40	13	28	007488	9215
40	13	29	007506	9237
40	13	30	007519	9255
40	13	31	007554	9294
40	13	32	007575	9319
40	13	33	007604	9352
40	13	34	007627	9379
40	13	35	007642	9398
40	13	36	007661	9421
40	13	37	007684	9448
40	13	38	007698	9466
40	13	39	007722	9494
40	13	40	007742	9518
40	13	41	007757	9537
40	13	42	007779	9563
40	13	43	007796	9584
40	13	44	007813	9605
40	13	45	007844	9640
40	13	46	007856	9656
40	13	47	007869	9673
40	13	48	007886	9694
40	13	49	007905	9717
40	13	50	007923	9739
40	13	51	007940	9760
40	13	52	007946	9770
40	13	53	007972	9800
40	13	54	007983	9815
40	13	55	008008	9844
40	13	56	008032	9872
40	13	57	008046	9890
40	13	58	008069	9917
40	14	1	008079	9931
40	14	2	008090	9946
40	14	3	008113	9973
40	14	4	008133	9997
40	14	5	008143	10011
40	14	6	008155	10027
40	14	7	008172	10048
40	14	8	008181	10061
40	14	9	008199	10083
40	14	10	008211	10099
40	14	11	008219	10111
40	14	12	008235	10131
40	14	13	008251	10151
40	14	14	008274	10178
40	14	15	008288	10196
40	14	16	008316	10229
40	14	17	008329	10246
40	14	18	008343	10264
40	14	19	008350	10275
40	14	20	008383	10312
40	14	21	008397	10330
40	14	22	008408	10345
40	14	23	008428	10369
40	14	24	008445	10390
40	14	25	008464	10413
40	14	26	008476	10429
40	14	27	008495	10452
40	14	28	008507	10468
40	14	29	008525	10490
40	14	30	008545	10514
40	14	31	008559	10532
40	14	32	008575	10552
40	14	33	008584	10565
40	14	34	008596	10581
40	14	35	008604	10593
40	14	36	008625	10618
40	15	1	008640	10637
40	15	2	008650	10651
40	15	3	008669	10674
40	15	4	008687	10696
40	15	5	008705	10718
40	15	6	008722	10739
40	15	7	008738	10763
40	15	8	008745	10774
40	15	9	008760	10793
40	15	10	008768	10805
40	15	11	008777	10818
40	15	12	008796	10841
40	15	13	008810	10859
40	15	14	008825	10878
40	15	15	008840	10897
40	15	16	008851	10912
40	15	17	008859	10924
40	15	18	008876	10945
40	15	19	008890	10963
40	15	20	008903	10980
40	15	21	008918	10999
40	15	22	008930	11015
40	15	23	008951	11040
40	15	24	008971	11064
40	15	25	008986	11083
40	15	26	008995	11096
40	15	27	009011	11116
40	15	28	009032	11141
40	15	29	009057	11170
40	15	30	009075	11192
40	15	31	009100	11221
40	15	32	009120	11245
40	15	33	009154	11284
40	15	34	009169	11303
40	15	35	009184	11322
40	15	36	009192	11334
40	15	37	009211	11357
40	15	38	009225	11375
40	15	39	009235	11389
40	16	1	009249	11407
40	16	2	009264	11426
40	16	3	009277	11443
40	16	4	009300	11470
40	16	5	009320	11494
40	16	6	009330	11508
40	16	7	009345	11527
40	16	8	009355	11541
40	16	9	009369	11559
40	16	10	009382	11576
40	16	11	009392	11590
40	16	12	009410	11612
40	16	13	009429	11635
40	16	14	009453	11663
40	16	15	009471	11685
40	16	16	009479	11697
40	16	17	009494	11716
40	16	18	009519	11745
40	16	19	009542	11772
40	16	20	009574	11808
40	16	21	009586	11824
40	16	22	009618	11861
40	16	23	009635	11882
40	16	24	009658	11909
40	16	25	009681	11936
40	16	26	009702	11961
40	16	27	009724	11987
40	16	28	009749	12016
40	17	1	009775	12046
40	17	2	009799	12074
40	17	3	009820	12099
40	17	4	009830	12113
40	17	5	009857	12144
40	17	6	009884	12175
40	17	7	009895	12190
40	17	8	009907	12206
40	17	9	009919	12222
40	17	10	009943	12250
40	17	11	009959	12270
40	17	12	009969	12284
40	17	13	009996	12315
40	17	14	010007	12330
40	17	15	010017	12344
40	17	16	010040	12371
40	17	17	010051	12386
40	17	18	010074	12413
40	17	19	010093	12436
40	17	20	010109	12456
40	17	22	010140	12507
40	17	23	010159	12530
40	17	24	010170	12545
40	17	25	010191	12570
40	17	26	010225	12608
40	17	27	010240	12626
40	18	1	010271	12661
40	18	2	010290	12684
40	18	3	010298	12696
40	18	4	010319	12721
40	18	5	010336	12742
40	18	6	010349	12759
40	18	7	010378	12792
40	18	8	010398	12816
40	18	9	010438	12860
40	18	10	010469	12895
40	18	12	010496	12939
40	18	13	010523	12970
40	18	14	010544	12995
40	18	15	010561	13016
40	18	16	010584	13043
40	18	17	010605	13068
40	18	18	010626	13093
40	18	19	010650	13121
40	18	20	010678	13153
40	18	21	010694	13173
40	18	22	010713	13196
40	18	23	010726	13213
40	18	24	010743	13234
40	18	25	010753	13248
40	18	26	010775	13274
40	18	27	010789	13292
40	18	28	010803	13310
40	18	29	010827	13338
40	18	30	010841	13356
40	18	31	010855	13375
40	18	32	010873	13397
40	18	33	010892	13420
40	18	34	010904	13436
40	18	35	010919	13456
40	19	1	010939	13480
40	19	2	010962	13507
40	19	3	010971	13520
40	19	4	010989	13542
40	19	5	011005	13562
40	19	6	011028	13589
40	19	7	011043	13608
40	19	8	011055	13624
40	19	9	011075	13648
40	19	10	011092	13674
40	19	11	011110	13696
40	19	12	011123	13713
40	19	13	011155	13749
40	19	14	011171	13769
40	19	15	011193	13795
40	19	16	011200	13806
40	19	17	011214	13824
40	19	18	011238	13852
40	19	19	011254	13872
40	19	20	011267	13889
40	19	21	011277	13903
40	19	22	011303	13933
40	19	23	011316	13951
40	19	24	011335	13974
40	19	25	011354	13997
40	19	26	011365	14012
40	19	27	011381	14032
40	19	28	011398	14053
40	19	29	011436	14095
40	19	30	011463	14128
40	20	1	011471	14140
40	20	2	011490	14163
40	20	3	011505	14182
40	20	4	011517	14198
40	20	5	011533	14218
40	20	6	011546	14235
40	20	7	011564	14257
40	20	8	011578	14281
40	20	9	011604	14311
40	20	10	011614	14325
40	20	11	011629	14344
40	20	12	011635	14354
40	20	13	011656	14379
40	20	14	011670	14397
40	20	15	011684	14415
40	20	16	011704	14439
40	20	17	011713	14459
40	20	18	011731	14481
40	20	19	011749	14504
40	20	20	011766	14525
40	20	21	011784	14547
40	20	22	011813	14580
40	20	23	011833	14611
40	20	24	011861	14648
40	20	25	011870	14661
40	20	26	011889	14684
40	20	27	011905	14704
40	20	28	011916	14719
40	20	29	011934	14741
40	20	30	011943	14754
40	20	31	011962	14777
40	20	32	011979	14798
40	20	33	011991	14814
40	20	34	011999	14826
40	21	1	012013	14844
40	21	2	012032	14867
40	21	3	012053	14892
40	21	4	012070	14913
40	21	5	012081	14928
40	21	6	012101	14952
40	21	7	012112	14967
40	21	8	012128	14987
40	21	9	012151	15014
40	21	10	012176	15043
40	21	11	012189	15060
40	21	12	012203	15078
40	21	13	012232	15111
40	21	14	012248	15131
40	21	15	012260	15147
40	21	16	012286	15177
40	21	17	012309	15204
40	21	18	012321	15220
40	21	19	012328	15231
40	21	20	012363	15271
40	21	21	012374	15286
40	21	22	012408	15324
40	21	23	012418	15338
40	21	24	012447	15371
40	21	25	012470	15398
40	21	26	012499	15431
40	21	27	012514	15450
40	21	28	012534	15474
40	21	29	012554	15498
40	21	30	012564	15513
40	21	31	012579	15532
40	21	32	012611	15568
40	21	33	012640	15601
40	21	34	012667	15632
40	21	35	012685	15654
40	21	36	012701	15674
40	21	37	012712	15689
40	21	38	012725	15706
40	21	39	012746	15731
40	21	40	012755	15744
40	21	41	012767	15760
40	21	42	012788	15785
40	21	43	012817	15818
40	21	44	012836	15841
40	21	45	012851	15860
40	21	46	012866	15879
40	22	1	012878	15895
40	22	2	012888	15909
40	22	3	012901	15926
40	22	4	012916	15945
40	22	5	012943	15976
40	22	6	012959	15996
40	22	7	012969	16010
40	22	8	012987	16032
40	22	9	013003	16052
40	22	10	013018	16071
40	22	11	013039	16096
40	22	12	013053	16114
40	22	13	013067	16132
40	22	14	013094	16163
40	22	15	013101	16174
40	22	16	013112	16189
40	22	17	013147	16228
40	22	18	013159	16244
40	22	19	013171	16260
40	22	20	013182	16275
40	22	21	013192	16289
40	22	22	013209	16310
40	22	23	013216	16321
40	22	24	013230	16339
40	22	25	013253	16366
40	22	26	013275	16392
40	22	27	013285	16406
40	22	28	013291	16416
40	22	29	013304	16433
40	22	30	013320	16453
40	22	31	013335	16473
40	22	32	013350	16492
40	22	33	013370	16516
40	22	34	013379	16529
40	22	35	013391	16545
40	22	36	013399	16557
40	22	37	013406	16568
40	22	38	013432	16598
40	22	39	013439	16609
40	22	40	013449	16623
40	22	41	013461	16639
40	22	42	013469	16651
40	22	43	013483	16669
40	22	44	013494	16684
40	22	45	013513	16707
40	22	46	013523	16721
40	23	1	013539	16741
40	23	2	013549	16755
40	23	3	013560	16770
40	23	4	013581	16795
40	23	5	013603	16821
40	23	6	013623	16845
40	23	7	013636	16862
40	23	8	013648	16878
40	23	9	013664	16898
40	23	10	013680	16918
40	23	11	013690	16932
40	23	12	013697	16943
40	23	13	013707	16957
40	23	15	013732	17011
40	23	16	013757	17040
40	23	17	013781	17068
40	23	18	013797	17088
40	23	19	013817	17112
40	23	20	013830	17129
40	23	21	013845	17148
40	23	22	013859	17166
40	23	23	013877	17188
40	23	24	013914	17229
40	23	25	013924	17243
40	23	26	013946	17269
40	23	27	013961	17291
40	23	28	013984	17318
40	23	29	014000	17338
40	23	30	014018	17360
40	23	31	014038	17384
40	23	32	014048	17398
40	23	33	014056	17410
40	23	34	014066	17424
40	23	35	014097	17459
40	23	36	014128	17494
40	23	37	014138	17508
40	23	38	014169	17543
40	23	39	014176	17554
40	24	1	014194	17576
40	24	2	014213	17599
40	24	3	014235	17625
40	24	4	014266	17660
40	24	5	014277	17675
40	24	6	014292	17694
40	24	7	014310	17716
40	24	8	014326	17736
40	24	9	014331	17745
40	24	10	014350	17768
40	24	11	014360	17782
40	24	12	014367	17793
40	24	13	014378	17808
40	24	14	014385	17819
40	24	15	014406	17844
40	24	16	014426	17868
40	24	17	014435	17881
40	24	18	014447	17897
40	24	19	014459	17913
40	24	20	014472	17930
40	24	21	014483	17945
40	24	22	014501	17967
40	24	23	014521	17991
40	24	24	014534	18008
40	24	25	014552	18030
40	24	26	014555	18037
40	24	27	014572	18058
40	24	28	014591	18081
40	24	29	014600	18094
40	24	30	014632	18130
40	24	31	014668	18171
40	24	32	014692	18199
40	24	33	014715	18226
40	24	34	014728	18243
40	24	35	014743	18262
40	24	36	014756	18279
40	24	37	014778	18305
40	24	38	014792	18323
40	24	39	014817	18352
40	24	40	014836	18375
40	24	41	014847	18390
40	24	42	014857	18404
40	24	43	014868	18419
40	24	44	014891	18446
40	24	45	014907	18466
40	24	46	014930	18493
40	24	47	014942	18509
40	24	48	014953	18524
40	24	49	014968	18543
40	24	50	014981	18560
40	24	51	014998	18581
40	25	1	015018	18605
40	25	2	015036	18627
40	25	3	015045	18640
40	25	4	015057	18656
40	25	5	015069	18672
40	25	6	015077	18684
40	25	7	015089	18700
40	25	8	015100	18715
40	25	9	015117	18736
40	25	10	015137	18760
40	25	11	015157	18784
40	25	12	015169	18800
40	25	13	015179	18814
40	25	14	015189	18835
40	25	15	015203	18853
40	25	16	015223	18877
40	25	17	015236	18894
40	25	18	015243	18905
40	25	19	015258	18924
40	25	20	015273	18943
40	25	21	015295	18969
40	25	22	015320	18998
40	25	23	015338	19020
40	25	24	015363	19049
40	25	25	015388	19078
40	25	26	015402	19096
40	25	27	015424	19122
40	25	28	015442	19144
40	25	29	015455	19161
40	25	30	015472	19182
40	25	31	015491	19205
40	25	32	015514	19232
40	25	33	015535	19257
40	25	34	015548	19274
40	25	35	015570	19300
40	25	36	015585	19319
40	25	37	015600	19338
40	25	38	015617	19359
40	25	39	015628	19374
40	25	40	015640	19390
40	25	41	015661	19415
40	25	42	015685	19443
40	25	43	015697	19460
40	25	44	015716	19483
40	25	45	015741	19512
40	25	46	015759	19534
40	26	1	015771	19550
40	26	2	015785	19568
40	26	3	015802	19589
40	26	4	015819	19610
40	26	5	015828	19623
40	26	6	015841	19640
40	26	7	015852	19655
40	26	8	015866	19673
40	26	9	015877	19688
40	26	10	015885	19700
40	26	11	015902	19721
40	26	12	015914	19737
40	26	13	015929	19756
40	26	14	015950	19781
40	26	15	015962	19797
40	26	16	015977	19816
40	26	17	015985	19828
40	26	18	016003	19850
40	26	19	016033	19884
40	26	20	016046	19901
40	26	21	016053	19913
40	26	22	016066	19930
40	26	23	016078	19946
40	26	24	016094	19966
40	26	25	016125	20001
40	26	26	016140	20020
40	26	27	016162	20046
40	26	28	016174	20062
40	26	29	016189	20081
40	26	30	016219	20115
40	26	31	016227	20127
40	26	32	016252	20156
40	26	33	016262	20170
40	26	34	016276	20188
40	26	35	016294	20210
40	26	36	016314	20234
40	26	37	016335	20259
40	26	38	016348	20276
40	26	39	016364	20296
40	26	40	016393	20329
40	26	41	016414	20354
40	26	42	016430	20374
40	26	43	016451	20399
40	26	44	016463	20415
40	26	45	016476	20432
40	26	46	016502	20462
40	26	47	016509	20473
40	26	48	016535	20503
40	26	49	016550	20522
40	26	50	016561	20537
40	26	51	016581	20561
40	26	52	016604	20588
40	26	53	016625	20613
40	26	54	016642	20634
40	26	55	016651	20647
40	26	56	016681	20681
40	26	57	016698	20702
40	26	58	016715	20723
40	26	59	016737	20749
40	26	60	016752	20768
40	26	61	016762	20782
40	26	62	016776	20800
40	26	63	016788	20816
40	26	64	016816	20848
40	26	65	016844	20880
40	26	66	016863	20903
40	26	67	016873	20917
40	26	68	016885	20933
40	26	69	016894	20946
40	26	70	016915	20971
40	26	71	016925	20985
40	26	72	016943	21007
40	26	73	016953	21021
40	26	74	016976	21048
40	26	75	016990	21066
40	27	1	017010	21090
40	27	2	017029	21113
40	27	3	017038	21126
40	27	4	017055	21147
40	27	5	017068	21164
40	27	6	017079	21179
40	27	7	017097	21201
40	27	8	017111	21219
40	27	9	017121	21233
40	27	10	017144	21260
40	27	11	017156	21276
40	27	12	017181	21305
40	27	13	017193	21321
40	27	14	017203	21335
40	27	15	017216	21352
40	27	16	017229	21369
40	27	17	017237	21381
40	27	18	017256	21404
40	27	19	017263	21415
40	27	20	017290	21446
40	27	21	017307	21467
40	27	22	017325	21489
40	27	23	017339	21507
40	27	24	017352	21524
40	27	25	017380	21556
40	27	26	017396	21576
40	27	27	017408	21592
40	27	28	017425	21613
40	27	29	017432	21624
40	27	30	017459	21655
40	27	31	017472	21672
40	27	32	017492	21696
40	27	33	017506	21714
40	27	34	017517	21729
40	27	35	017529	21745
40	27	36	017538	21777
40	27	37	017543	21786
40	27	38	017560	21807
40	27	39	017573	21824
40	27	40	017582	21837
40	27	41	017605	21864
40	27	42	017616	21879
40	27	43	017634	21901
40	27	44	017649	21920
40	27	45	017661	21936
40	27	46	017674	21953
40	27	47	017698	21982
40	27	48	017709	21997
40	27	49	017726	22018
40	27	50	017737	22046
40	27	51	017747	22060
40	27	52	017768	22085
40	27	53	017779	22100
40	27	54	017796	22121
40	27	55	017820	22149
40	27	56	017837	22170
40	27	57	017857	22194
40	27	58	017873	22214
40	27	59	017887	22232
40	27	60	017898	22247
40	27	61	017920	22273
40	27	62	017934	22291
40	27	63	017950	22311
40	27	64	017964	22329
40	27	65	017996	22366
40	27	66	018006	22380
40	28	1	018018	22396
40	28	2	018037	22419
40	28	3	018057	22443
40	28	4	018071	22461
40	28	5	018083	22477
40	28	6	018100	22498
40	28	7	018113	22515
40	28	8	018138	22544
40	28	9	018154	22571
40	28	10	018171	22592
40	28	11	018191	22616
40	28	12	018208	22637
40	28	13	018221	22654
40	28	14	018233	22670
40	28	15	018247	22688
40	28	16	018266	22711
40	28	17	018282	22731
40	28	18	018289	22742
40	28	19	018306	22763
40	28	20	018326	22787
41	1	1	018347	22812
41	1	2	018354	22823
41	1	3	018374	22847
41	1	4	018388	22865
41	1	5	018402	22883
41	1	6	018426	22911
41	1	7	018446	22935
41	1	8	018466	22959
41	1	9	018477	22974
41	1	10	018496	22997
41	1	11	018514	23019
41	1	12	018530	23039
41	1	13	018539	23052
41	1	14	018560	23078
41	1	15	018577	23098
41	1	16	018595	23120
41	1	17	018616	23145
41	1	18	018630	23163
41	1	19	018637	23174
41	1	20	018658	23199
41	1	21	018677	23222
41	1	22	018690	23239
41	1	23	018708	23261
41	1	24	018721	23278
41	1	25	018739	23300
41	1	26	018750	23315
41	1	27	018764	23333
41	1	28	018788	23361
41	1	29	018801	23378
41	1	30	018818	23399
41	1	31	018830	23415
41	1	32	018845	23434
41	1	33	018862	23455
41	1	34	018871	23468
41	1	35	018891	23494
41	1	36	018904	23511
41	1	37	018912	23523
41	1	38	018922	23537
41	1	39	018939	23558
41	1	40	018954	23577
41	1	41	018972	23599
41	1	42	018984	23615
41	1	43	018993	23628
41	1	44	018999	23638
41	1	45	019024	23667
41	2	1	019053	23700
41	2	2	019065	23716
41	2	3	019081	23736
41	2	4	019090	23749
41	2	5	019112	23775
41	2	6	019127	23794
41	2	7	019140	23811
41	2	8	019154	23829
41	2	9	019176	23855
41	2	10	019196	23879
41	2	11	019214	23901
41	2	12	019227	23918
41	2	13	019249	23944
41	2	14	019265	23964
41	2	15	019285	23988
41	2	16	019311	24018
41	2	17	019335	24046
41	2	18	019358	24073
41	2	19	019389	24108
41	2	20	019418	24141
41	2	21	019434	24161
41	2	22	019458	24189
41	2	23	019487	24222
41	2	24	019507	24246
41	2	25	019520	24263
41	2	26	019538	24285
41	2	27	019569	24320
41	2	28	019585	24340
41	3	1	019595	24354
41	3	2	019609	24372
41	3	3	019620	24387
41	3	4	019633	24404
41	3	5	019650	24424
41	3	6	019675	24454
41	3	7	019690	24473
41	3	8	019712	24499
41	3	9	019736	24527
41	3	10	019752	24547
41	3	11	019764	24563
41	3	12	019784	24587
41	3	13	019793	24600
41	3	14	019807	24618
41	3	15	019823	24638
41	3	16	019829	24648
41	3	17	019839	24662
41	3	18	019859	24686
41	3	19	019880	24711
41	3	20	019887	24722
41	3	21	019903	24742
41	3	22	019915	24758
41	3	23	019936	24783
41	3	24	019948	24799
41	3	25	019960	24815
41	3	26	019972	24831
41	3	27	019987	24850
